,water,Longitude,Latitude
257,48.47359217,-78.9275,42.9423
258,0.599999384,-78.2365,44.4825
259,100,-90.00514,48.22766
260,52.88669749,-95.86638,46.78965
261,100,-95.82623,46.7895
262,61.74490099,-93.05359,45.13045
263,3.230000615,-94.91903,45.86021
264,29.35622707,-77.69987,44.03063
265,71.14399302,-82.4905,42.02632
266,11.32185657,-88.1995,45.30899
267,18.0722068,-115.32589,47.58907
268,40.74292307,-114.12231,48.06739
269,0.510489341,-114.14765,48.13098
270,5.448847711,-114.14606,48.14056
271,33.05435858,-114.77673,53.6182
272,32.3771775,-114.76056,53.59863
273,43.68302627,-90.91924,42.69306
274,32.5884961,-94.91978,45.82842
275,78.98537272,-118.98091,46.12128
276,93.51327313,-93.01556,45.11994
277,100,-93.29013,46.75432
278,78.12652436,-95.91923,46.71979
279,90.22072944,-92.94933,45.27076
280,84.72288914,-93.52726,44.26435
281,58.43156813,-93.96225,45.23578
282,100,-93.60867,44.93154
283,33.62464918,-95.7318,46.87479
284,25.7979541,-94.93964,45.78113
285,41.99672315,-93.32096,47.2988
286,86.54824409,-93.57599,47.49033
287,22.85595866,-93.48257,44.21587
288,95.73816079,-93.60528,44.22923
289,94.36668551,-93.40656,47.26118
290,0.171898265,-93.22161,44.91571
291,83.6145494,-92.97488,44.51437
292,74.84322266,-93.02065,44.80364
293,60.68718988,-92.99636,44.79486
294,94.36432451,-93.00749,44.78361
295,80.287095,-92.96724,44.78763
296,15.10389343,-93.93599,45.24257
297,100,-95.89211,46.74269
298,100,-95.89417,46.77468
299,46.60655325,-82.58132,42.01827
300,4.233583081,-94.55902,49.76337
301,51.36252764,-114.77798,53.59346
302,73.58776045,-92.98846,44.76239
303,21.7796631,-96.1583,41.16935
304,3.518556039,-94.9134,45.84524
305,34.61495292,-114.6546,53.64106
306,72.80012635,-112.86176,42.79523
307,34.71458825,-112.83537,42.80696
308,30.44839352,-112.86548,42.78133
309,10.35763134,-113.6409,50.9213
310,88.42356724,-95.82043,46.20568
311,60.22330399,-93.25706,46.77525
312,41.0924166,-113.82202,51.0321
313,6.410242179,-113.81691,51.05144
314,7.856162467,-113.7985,51.07497
315,20.79360999,-113.81909,51.01748
316,22.85213663,-113.81903,51.04167
317,11.5029254,-74.53459,45.08317
318,52.53621233,-112.72325,43.02717
319,16.10510351,-112.70236,43.05944
320,28.18038883,-112.72348,43.03696
321,17.01322152,-111.09635,50.05279
322,0.327489743,-111.11741,50.06419
323,4.432439968,-111.17893,50.05823
324,11.53341514,-111.19205,50.0548
325,18.24127019,-111.50163,49.9166
326,4.641042107,-111.58826,49.90554
327,17.70095187,-111.60817,49.9004
328,25.20161857,-111.62215,49.89881
329,39.22423316,-110.00873,50.90389
330,1.133224009,-110.02332,50.90032
331,17.09726216,-112.6178,50.7682
332,54.88947977,-114.80151,53.59922
333,50.6568347,-114.75518,53.61043
334,45.84425347,-114.73843,53.61694
335,48.43152926,-114.7134,53.62481
336,17.69254785,-114.69792,53.62195
337,37.49650775,-114.65677,53.65075
338,25.63170683,-114.68455,53.65347
339,54.71539384,-114.70497,53.64717
340,39.4264772,-114.72449,53.6437
341,59.02376788,-114.73422,53.63461
