"","Longitude","Latitude"
"200",-121.92923,46.56526
"201",-122.26772,46.29854
"202",-122.2104,46.27565
"203",-121.92415,46.73315
"204",-122.22703,46.2789
"205",-121.75537,46.61772
"206",-122.19755,46.28431
"207",-122.24971,46.31571
"208",-122.26825,46.28868
"209",-121.81475,46.67487
"210",-121.81116,46.68495
"211",-122.2472,46.27122
"212",-121.52513,46.45691
"213",-122.22756,46.28914
"214",-122.00359,46.38361
"215",-122.29794,46.29542
"216",-121.82821,46.63551
"217",-121.53391,46.37137
"218",-121.83301,46.64466
"219",-122.29467,46.30454
"220",-151.26085,60.56263
"221",-132.95366,55.87098
"222",-151.17439,60.56487
"223",-151.2359,60.55457
"224",-90.69864,47.65928
"225",-90.59539,47.68068
"226",-123.372,45.1787
