"","Longitude","Latitude"
"200",-89.818812,35.207419
"201",-78.365534,38.436189
"202",-82.982933,34.798386
"203",-82.389695,34.451522
"204",-76.531526,39.109772
"205",-89.67311,30.248815
"206",-81.979124,34.943055
"207",-76.596717,39.04902
"208",-82.967231,34.637773
"209",-82.809849,34.696802
"210",-82.873989,34.693915
"211",-77.864137,34.149845
"212",-90.708638,35.785075
"213",-83.56917,34.114195
"214",-82.281228,29.638753
"215",-74.003368,40.930953
"216",-80.87348,35.224003
"217",-87.670818,32.853102
"218",-82.012247,35.686151
"219",-77.06343,38.789537
"220",-78.909018,35.981543
"221",-89.362603,37.699397
"222",-82.384974,34.847185
"223",-82.346572,34.835481
"224",-83.662772,37.716787
"225",-83.875528,33.619942
"226",-82.907517,35.686267
"227",-83.968783,34.105886
"228",-78.476076,35.792442
"229",-86.791392,34.706137
"230",-85.476761,32.609441
"231",-83.379517,33.967833
"232",-86.609178,31.882203
"233",-81.885403,34.951355
"234",-78.968877,36.022256
"235",-80.284028,36.128814
"236",-77.894867,34.22288
"237",-85.465636,32.618922
"238",-90.569205,36.086597
"239",-84.43407,33.777433
"240",-93.899588,36.48322
"241",-84.280963,33.068057
"242",-82.810126,34.680033
"243",-87.907913,30.530508
"244",-86.899875,33.435862
"245",-75.370002,39.905187
"246",-81.785653,32.422207
"247",-88.190599,30.692542
"248",-81.202847,35.31159
"249",-81.180358,35.817422
"250",-84.370231,33.786167
"251",-78.523041,35.794251
"252",-84.322075,33.909512
"253",-86.019354,34.001929
"254",-77.107972,38.805862
"255",-78.725872,35.809948
"256",-84.25925,30.431522
"257",-84.287991,33.802936
"258",-84.359951,30.537455
"259",-80.544196,35.379401
"260",-78.440919,35.660712
"261",-84.05608,33.896237
"262",-88.819685,30.408417
"263",-89.534372,30.846003
"264",-84.915068,32.523576
"265",-82.434425,34.915612
"266",-85.960784,31.793572
"267",-84.44233,33.919237
"268",-88.987923,37.326197
"269",-78.490538,35.971275
"270",-84.218262,30.451995
"271",-86.67965,33.618837
"272",-86.77708,33.467129
"273",-76.979837,38.965504
"274",-89.046667,32.094752
"275",-78.676117,35.835462
"276",-85.579445,32.507221
"277",-83.914084,35.943522
"278",-80.070433,34.96275
"279",-82.40261,36.213562
"280",-85.246583,35.126672
"281",-79.127175,36.004285
"282",-88.848663,33.266047
"283",-85.704408,34.157461
"284",-73.914453,40.890618
"285",-83.89483,35.958673
"286",-95.740167,30.069747
"287",-93.052575,34.516154
"288",-85.293007,35.053127
"289",-89.783317,33.761375
"290",-83.198792,35.050231
"291",-84.306253,36.932417
"292",-83.446017,35.428722
"293",-84.173033,36.793995
"294",-83.600361,32.843152
"295",-75.211604,40.071095
"296",-83.535398,35.771794
"297",-84.303041,35.834074
"298",-80.757709,35.292897
"299",-80.258913,35.783341
"300",-77.109147,38.779683
"301",-76.790565,39.443634
"302",-84.093042,33.992522
"303",-85.705855,34.954583
"304",-84.304282,33.804566
"305",-84.743331,33.880731
"306",-85.594667,35.120214
"307",-94.33657,36.097325
"308",-82.547341,35.593749
"309",-85.314698,35.157925
"310",-84.128033,33.968262
"311",-84.717719,34.127304
"312",-86.773512,34.692409
"313",-81.053344,33.994862
"314",-78.500269,35.937908
"315",-92.318737,34.759244
"316",-82.269731,35.024645
"317",-82.260784,36.33729
"318",-81.48682,35.855686
"319",-85.477858,32.548683
"320",-84.378626,35.030431
"321",-79.855974,36.142457
"322",-86.10242,32.49299
"323",-85.157697,35.061905
"324",-82.467556,35.338407
"325",-80.705334,35.274335
"326",-83.651451,36.666622
"327",-80.425113,37.228429
"328",-89.677453,32.31865
"329",-82.836688,34.682909
"330",-85.651811,31.471659
"331",-79.609029,35.6858
"332",-84.363188,34.036206
"333",-86.90985,35.756529
"334",-85.385946,30.739289
"335",-85.432263,32.605047
"336",-93.16673,35.305407
"337",-79.448193,33.838839
"338",-80.802855,35.208569
"339",-81.592797,31.847213
"340",-88.683591,32.464743
"341",-80.642892,33.765743
"342",-82.669267,34.489936
"343",-77.136799,38.596905
"344",-85.378238,34.960786
"345",-82.490212,35.705108
"346",-84.159905,33.571306
"347",-76.54654,39.417309
"348",-76.988149,38.977446
"349",-84.071586,36.18852
"350",-84.007356,33.976556
"351",-85.05595,35.056765
"352",-80.599433,36.501583
"353",-74.147902,39.941065
"354",-77.023335,39.011486
"355",-77.004002,39.194077
"356",-78.512377,35.938546
"357",-73.41021,40.684651
"358",-85.952741,31.777865
"359",-84.295423,33.763244
"360",-85.982483,31.816466
"361",-84.918838,34.341488
"362",-82.819253,35.892838
"363",-94.425963,33.46
"364",-94.881734,30.049263
"365",-81.528261,41.056324
"366",-80.290183,36.119538
"367",-78.677865,35.789259
"368",-93.141395,36.108229
"369",-83.22628,35.374663
"370",-85.960328,31.805537
"371",-78.577289,35.893174
"372",-89.117088,31.051921
"373",-77.106942,38.641655
"374",-81.005432,35.246033
"375",-82.584097,35.594172
"376",-84.438346,34.167503
"377",-89.755837,35.206475
"378",-81.144294,35.399258
"379",-80.021607,39.322983
"380",-85.470287,32.556695
"381",-78.717583,35.768371
"382",-86.790429,33.467414
"383",-78.282917,37.173413
"384",-78.464663,35.812681
"385",-87.304908,36.559192
"386",-86.934487,31.43814
"387",-82.615342,34.827569
"388",-83.421603,36.211383
"389",-78.47841,35.811584
"390",-88.708344,37.148178
"391",-78.918008,36.001919
"392",-76.777742,37.37345
"393",-83.816391,35.729794
"394",-85.254738,35.020578
"395",-84.115172,34.188171
"396",-86.850546,31.435917
"397",-76.97902,38.998313
"398",-78.489376,38.059288
"399",-89.099572,30.446147
"400",-84.160036,33.275382
"401",-81.963813,35.352198
"402",-91.391822,31.576356
"403",-86.58677,33.541938
"404",-79.254209,37.737624
"405",-81.671845,37.47567
"406",-86.481098,32.478547
"407",-84.278922,34.043075
"408",-76.815411,39.314953
"409",-86.48242,33.795283
"410",-88.265588,35.782663
"411",-74.088674,40.6345
"412",-89.390079,37.673552
"413",-85.859497,31.041003
"414",-92.357467,36.213261
"415",-79.818357,36.056164
"416",-84.467108,33.74398
"417",-84.797798,33.891602
"418",-94.044086,35.890205
"419",-78.901821,35.950269
"420",-89.834629,35.639858
"421",-83.739067,34.705055
"422",-85.333267,35.016664
"423",-85.879166,31.359024
"424",-91.448023,31.396893
"425",-80.812683,35.194562
"426",-89.280732,31.337746
"427",-82.809511,34.82728
"428",-77.247504,38.705594
"429",-83.498028,35.726645
"430",-79.56578,40.577355
"431",-76.802468,38.780997
"432",-84.41756,33.785727
"433",-77.067031,39.001414
"434",-81.309513,29.02904
"435",-84.400733,34.082761
"436",-79.476197,36.736938
"437",-80.745417,35.306941
"438",-76.563627,38.865493
"439",-79.561139,40.56744
"440",-85.220668,35.220821
"441",-76.624313,39.335092
"442",-86.4116,32.489446
"443",-85.112183,35.039012
"444",-73.696105,40.833613
"445",-76.954227,38.94904
"446",-76.938771,38.93762
"447",-76.926499,38.960866
"448",-84.076714,34.176295
"449",-84.264473,39.002014
"450",-96.848181,32.761223
"451",-77.478325,37.524205
"452",-94.892257,38.133224
"453",-76.863842,39.114112
"454",-77.139265,38.760018
"455",-78.639322,35.791903
"456",-79.035407,35.927787
"457",-78.637346,35.807656
"458",-87.018891,32.406162
"459",-86.849125,33.149841
"460",-80.686963,35.138392
"461",-76.729205,38.984158
"462",-82.2825,39.355069
"463",-76.685898,38.574408
"464",-79.107859,36.101078
"465",-77.313551,38.515635
"466",-94.080616,32.707928
"467",-78.788758,36.14267
"468",-77.078885,39.003522
"469",-76.957001,38.704225
"470",-75.70749,36.087317
"471",-89.424892,34.622789
"472",-82.566261,35.609847
"473",-90.118747,34.776376
"474",-90.130892,34.758556
"475",-78.578574,35.939693
"476",-82.785453,38.519554
"477",-91.300147,31.581844
"478",-79.053635,35.925847
"479",-86.730248,33.466698
"480",-75.107848,40.01786
"481",-85.516107,32.61872
"482",-79.066508,35.918361
"483",-94.794462,38.818662
"484",-79.065013,35.90368
"485",-93.339415,36.669162
"486",-83.8664,35.95676
"487",-85.435279,32.655707
"488",-86.783559,33.216071
"489",-80.826135,35.585627
"490",-86.696669,33.703864
"491",-86.706612,33.576692
"492",-77.130595,38.958173
"493",-81.26122,35.112
"494",-79.459831,35.717755
"495",-77.243695,39.031308
"496",-81.609007,41.52113
"497",-76.544038,39.348064
"498",-84.444014,36.112653
"499",-82.872606,36.710474
"500",-79.022748,35.89536
"501",-80.493842,35.463161
"502",-87.542494,33.244715
"503",-78.649587,35.777505
"504",-77.254169,38.692734
"505",-92.95912,34.59724
"506",-78.991687,35.541304
"507",-85.611308,34.391469
"508",-82.010336,35.739664
"509",-87.361693,36.562497
"510",-80.992186,35.492932
"511",-94.935925,30.689855
"512",-81.040979,35.242409
"513",-92.839155,34.643524
"514",-78.679255,35.767888
"515",-83.501468,36.127948
"516",-83.991811,34.135232
"517",-84.535424,34.066465
"518",-83.846453,34.300281
"519",-80.226029,36.085638
"520",-82.843502,34.669623
"521",-85.556908,35.027788
"522",-90.010098,35.36121
