"","Longitude","Latitude"
"507",-103.42769,47.12112
"508",-113.53815,44.19854
"509",-103.6846,47.21557
"510",-103.7332,47.21048
"511",-104.04341,43.84479
"512",-110.39047,45.63381
"513",-109.55226,41.18965
"514",-113.8821,45.08002
"515",-115.18376,43.33533
"516",-106.33879,38.13329
"517",-111.05204,43.20324
"518",-110.76062,43.48449
"519",-111.10261,42.56653
"520",-113.23636,44.07602
"521",-113.70503,41.90727
"522",-113.58756,44.94812
"523",-114.06204,44.79384
"524",-106.36654,37.87989
"525",-105.92882,38.19267
"526",-106.08536,38.21775
"527",-106.39616,38.04947
"528",-106.21886,38.02353
"529",-105.88166,38.20355
"530",-114.16407,43.89699
"531",-113.5945,44.98083
"532",-111.97593,44.96647
"533",-113.38808,45.6055
"534",-106.45404,38.17428
"535",-106.29548,38.11154
"536",-111.09541,42.74064
"537",-111.13113,42.70629
"538",-115.4961,39.17331
"539",-113.41923,45.31712
"540",-111.2139,43.35272
"541",-112.22447,43.93534
"542",-103.47878,47.25511
"543",-103.5052,47.26337
"544",-103.49873,47.28191
"545",-103.54622,47.12046
"546",-103.66165,47.15517
"547",-111.97748,44.95434
"548",-111.58353,44.87757
"549",-103.62402,46.99409
"550",-103.64144,47.00359
"551",-103.42006,47.05452
"552",-103.28658,47.10509
"553",-103.53299,46.86963
"554",-103.47567,46.89905
"555",-103.37785,47.1753
"556",-103.34072,46.86374
"557",-111.82069,46.81177
"558",-103.66232,46.87913
"559",-106.50499,38.22039
"560",-105.81006,38.17574
"561",-106.36782,38.20004
"562",-111.21691,42.34731
"563",-112.44627,43.89917
"564",-106.32752,38.20307
"565",-103.72937,47.14551
"566",-103.67099,47.24148
"567",-107.73966,37.35232
"568",-106.23602,38.02887
"569",-114.11465,43.93351
"570",-106.31789,38.19103
"571",-106.46433,38.13249
"572",-113.80918,45.25609
"573",-102.92955,42.71958
"574",-112.54866,44.31244
"575",-111.982,44.34636
"576",-103.46915,47.2972
"577",-103.55626,47.2343
"578",-103.59779,46.73007
"579",-103.49707,47.34164
"580",-103.55058,47.46237
"581",-103.69308,47.38384
"582",-111.47021,41.8108
"583",-111.5337,42.09654
"584",-113.04451,42.09244
"585",-110.52329,43.63734
"586",-110.79228,43.32758
"587",-103.41812,47.09027
"588",-110.8782,42.90411
"589",-110.64057,43.55026
"590",-113.71674,44.923
"591",-113.22643,44.4806
"592",-110.85789,43.20412
"593",-110.80921,43.21308
"594",-103.62049,47.15169
"595",-103.64318,47.09156
"596",-103.52592,47.22094
"597",-103.38473,47.03917
"598",-110.12622,40.91987
"599",-103.68316,47.22791
"600",-107.73573,37.40603
"601",-106.31467,38.20262
"602",-106.22871,37.95979
"603",-106.45625,38.13916
"604",-106.26487,37.93071
"605",-106.27662,37.93732
"606",-113.20738,44.64247
"607",-111.14735,42.33192
"608",-111.13458,42.32774
"609",-103.67121,46.72525
"610",-103.70123,46.72834
"611",-109.6239,40.99817
"612",-113.90848,45.21473
"613",-110.68199,45.04089
"614",-111.17579,42.33717
"615",-113.63657,44.95626
"616",-103.58722,46.92435
"617",-103.61576,47.14178
"618",-103.46622,47.06441
"619",-103.32393,46.8795
"620",-103.59432,46.95143
"621",-103.14492,47.32858
"622",-103.3057,46.86902
"623",-103.41272,47.167
"624",-103.42366,47.17325
"625",-103.59759,46.71884
"626",-103.4527,47.20092
"627",-103.52392,47.17393
"628",-103.73233,47.34821
"629",-104.0315,47.57029
"630",-103.58141,47.44422
"631",-103.45409,47.38021
"632",-103.48633,47.40089
"633",-110.74726,43.40758
"634",-107.13307,44.62633
"635",-106.04605,38.12433
"636",-111.56277,42.38797
"637",-111.58389,42.48744
"638",-111.15386,42.48376
"639",-103.70156,47.16067
"640",-103.66661,46.86476
"641",-106.22789,38.18342
"642",-106.61835,38.16048
"643",-103.49523,47.02008
"644",-109.53749,40.98845
"645",-106.1671,38.1489
"646",-106.03909,38.1488
"647",-106.38366,38.21435
"648",-109.17928,44.04636
"649",-109.51291,40.98724
"650",-109.52747,40.9756
"651",-103.59623,46.70793
"652",-111.96163,45.00932
"653",-103.86742,43.70927
"654",-103.87681,43.71572
"655",-106.23625,37.2277
"656",-107.58073,40.07143
"657",-106.22642,38.11765
"658",-103.43051,47.04811
"659",-103.44204,47.14939
"660",-103.45198,47.05884
"661",-103.50841,47.06464
"662",-103.57708,46.80454
"663",-103.39953,46.88951
"664",-103.31131,47.0603
"665",-103.4319,47.07983
"666",-103.57228,47.1914
"667",-106.24238,38.14126
"668",-103.43163,47.03782
"669",-106.24877,37.87724
"670",-113.91428,45.01186
"671",-113.92611,45.06807
"672",-113.77051,45.27353
"673",-113.89265,45.22914
"674",-113.92204,45.04679
"675",-113.7459,45.02945
"676",-113.01921,44.31272
"677",-113.65667,45.03315
"678",-113.57904,44.97624
"679",-115.84009,41.79753
"680",-105.87391,38.21233
"681",-113.91943,45.03309
"682",-114.06877,45.41177
"683",-113.73158,45.10787
"684",-102.87348,48.11399
"685",-103.71838,47.39925
