"","Longitude","Latitude"
"199",-111.78639,41.27844
"200",-111.92951,41.23222
"201",-111.61234,40.19734
"202",-111.67501,40.34295
"203",-107.85884,37.29761
"204",-111.64189,40.44932
"205",-112.65719,40.58409
"206",-116.00282,46.23178
"207",-116.99219,44.42538
"208",-109.15042,33.94412
"209",-111.50453,41.63152
"210",-111.49667,41.64011
"211",-116.43269,44.69135
"212",-116.49364,44.69867
"213",-108.4308,37.40649
"214",-108.38228,37.31252
"215",-108.34296,37.37751
"216",-108.6145,37.41895
"217",-122.47898,39.30779
"218",-121.78253,40.97202
"219",-121.53072,41.06196
"220",-121.83667,40.96853
"221",-121.66489,41.04209
"222",-120.20554,38.00762
"223",-121.69686,41.00757
"224",-121.82362,40.96749
"225",-120.76159,39.87844
"226",-105.07848,40.4522
"227",-105.18371,40.53501
"228",-108.29472,37.31302
"229",-108.50944,37.33226
"230",-117.25415,33.53249
"231",-122.5811,38.01858
"232",-122.574,38.02563
"233",-122.17969,37.3274
"234",-119.80551,37.67124
"235",-116.28619,45.77917
"236",-120.74534,38.73805
"237",-120.62521,38.80187
"238",-116.31044,44.51
"239",-120.4249,38.79896
"240",-107.34167,37.2343
"241",-121.30882,39.94574
"242",-120.65383,38.78386
"243",-121.29628,39.95496
"244",-121.85061,40.98804
"245",-120.51915,38.76228
"246",-120.43978,38.78232
"247",-121.73246,40.99624
"248",-112.47838,34.50476
"249",-121.80941,40.96555
"250",-121.75945,40.99971
"251",-106.2559,36.02803
"252",-106.63335,36.33805
"253",-120.66305,38.73807
"254",-121.32131,39.93668
"255",-121.2802,39.95981
"256",-106.71401,35.72954
"257",-106.78814,35.75695
"258",-106.75628,35.74557
"259",-106.89635,35.90259
"260",-106.28229,35.9078
"261",-111.95479,41.6196
"262",-120.65434,39.77996
"263",-120.43157,38.77571
"264",-121.66221,40.97194
"265",-109.83976,38.99677
"266",-109.41588,38.64498
"267",-108.15132,40.03969
