"","eventDate","field_1","species","decimallon","decimallat","issues","countryCod","individual","occurrence","coordinate","institutio","gbifID","references","basisOfRec","year","month","day","geodeticDa"
"1",2000-01-01,7866,"Butomus umbellatus",3.18349,50.8405,"refuriiv","BEL",NA,"PRESENT",700,"INBO",868893302,NA,"HUMAN_OBSERVATION",2000,1,1,"WGS84"
"2",2000-01-01,7867,"Butomus umbellatus",4.57628,51.16089,"refuriiv","BEL",NA,"PRESENT",700,"INBO",868896538,NA,"HUMAN_OBSERVATION",2000,1,1,"WGS84"
"3",2000-01-01,7868,"Butomus umbellatus",-3.126809,51.496736,"fpwktinv","GBR",NA,"PRESENT",7.1,"SEWBReC",2999684437,NA,"HUMAN_OBSERVATION",2000,1,1,"WGS84"
"4",2000-03-23,7869,"Butomus umbellatus",-2.55729,51.54412,"fpwktinv","GBR",NA,"PRESENT",70.7,"BRERC",2960270967,NA,"HUMAN_OBSERVATION",2000,3,23,"WGS84"
"5",2000-05-23,7870,"Butomus umbellatus",35.771643,32.882798,"cdround,gass84","ISR",NA,"PRESENT",1000,"INPA",48435538,NA,"OBSERVATION",2000,5,23,"WGS84"
"6",2000-05-30,7872,"Butomus umbellatus",9.69726,56.00308,NA,"DNK",NA,"PRESENT",109.27,"DMP",2885414419,NA,"HUMAN_OBSERVATION",2000,5,30,"WGS84"
"7",2000-05-05,7873,"Butomus umbellatus",-2.777796,51.367526,"fpwktinv","GBR",NA,"PRESENT",70.7,"BRERC",2959580853,NA,"HUMAN_OBSERVATION",2000,5,5,"WGS84"
"8",2000-05-14,7874,"Butomus umbellatus",16.326901,48.288981,"cdround","AUT",NA,"PRESENT",8,"iNaturalist",3079616029,"https://www.inaturalist.org/observations/73190250","HUMAN_OBSERVATION",2000,5,14,"WGS84"
"9",2000-06-05,7875,"Butomus umbellatus",4.720404,52.223236,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",54366031,NA,"HUMAN_OBSERVATION",2000,6,5,"WGS84"
"10",2000-06-29,7876,"Butomus umbellatus",6.179872,52.668053,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",699649289,NA,"HUMAN_OBSERVATION",2000,6,29,"WGS84"
"11",2000-06-29,7877,"Butomus umbellatus",6.165001,52.663119,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",699649320,NA,"HUMAN_OBSERVATION",2000,6,29,"WGS84"
"12",2000-06-29,7879,"Butomus umbellatus",6.138446,52.640192,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",699649533,NA,"HUMAN_OBSERVATION",2000,6,29,"WGS84"
"13",2000-06-06,7880,"Butomus umbellatus",6.159681,52.545418,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",699661599,NA,"HUMAN_OBSERVATION",2000,6,6,"WGS84"
"14",2000-06-21,7881,"Butomus umbellatus",5.885343,52.533405,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",699679283,NA,"HUMAN_OBSERVATION",2000,6,21,"WGS84"
"15",2000-06-30,7882,"Butomus umbellatus",6.020507,52.606457,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",699697738,NA,"HUMAN_OBSERVATION",2000,6,30,"WGS84"
"16",2000-06-28,7884,"Butomus umbellatus",4.619397,51.792596,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",700166666,NA,"HUMAN_OBSERVATION",2000,6,28,"WGS84"
"17",2000-06-01,7886,"Butomus umbellatus",2.91683,51.19713,"refuriiv","BEL",NA,"PRESENT",700,"INBO",868893366,NA,"HUMAN_OBSERVATION",2000,6,1,"WGS84"
"18",2000-06-01,7887,"Butomus umbellatus",3.11709,51.19941,"refuriiv","BEL",NA,"PRESENT",700,"INBO",868895595,NA,"HUMAN_OBSERVATION",2000,6,1,"WGS84"
"19",2000-06-01,7888,"Butomus umbellatus",3.12922,51.28045,"refuriiv","BEL",NA,"PRESENT",700,"INBO",868895678,NA,"HUMAN_OBSERVATION",2000,6,1,"WGS84"
"20",2000-06-06,7892,"Butomus umbellatus",6.668109,52.604655,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",1053254562,NA,"HUMAN_OBSERVATION",2000,6,6,"WGS84"
"21",2000-06-26,7893,"Butomus umbellatus",6.630822,52.659159,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",1053259487,NA,"HUMAN_OBSERVATION",2000,6,26,"WGS84"
"22",2000-06-28,7894,"Butomus umbellatus",5.780313,52.81992,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",1053309769,NA,"HUMAN_OBSERVATION",2000,6,28,"WGS84"
"23",2000-06-25,7895,"Butomus umbellatus",10.833206,54.945765,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246644,NA,"HUMAN_OBSERVATION",2000,6,25,"WGS84"
"24",2000-06-25,7896,"Butomus umbellatus",11.682019,55.496333,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246649,NA,"HUMAN_OBSERVATION",2000,6,25,"WGS84"
"25",2000-06-27,7897,"Butomus umbellatus",11.353626,54.766007,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246662,NA,"HUMAN_OBSERVATION",2000,6,27,"WGS84"
"26",2000-06-14,7898,"Butomus umbellatus",12.001515,55.740632,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246685,NA,"HUMAN_OBSERVATION",2000,6,14,"WGS84"
"27",2000-06-25,7899,"Butomus umbellatus",11.682629,55.505309,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246694,NA,"HUMAN_OBSERVATION",2000,6,25,"WGS84"
"28",2000-06-20,7900,"Butomus umbellatus",13.466905,55.382759,"gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1438128014,NA,"HUMAN_OBSERVATION",2000,6,20,"WGS84"
"29",2000-06-15,7901,"Butomus umbellatus",9.69364,55.98966,NA,"DNK",NA,"PRESENT",236.62,"DMP",2885363397,NA,"HUMAN_OBSERVATION",2000,6,15,"WGS84"
"30",2000-06-27,7902,"Butomus umbellatus",9.67741,56.04353,NA,"DNK",NA,"PRESENT",284.91,"DMP",2890736269,NA,"HUMAN_OBSERVATION",2000,6,27,"WGS84"
"31",2000-06-19,7903,"Butomus umbellatus",-3.236192,51.493026,"fpwktinv","GBR",NA,"PRESENT",7.1,"SEWBReC",2999657989,NA,"HUMAN_OBSERVATION",2000,6,19,"WGS84"
"32",2000-06-16,7904,"Butomus umbellatus",-2.752127,52.89656,"fpwktinv","GBR",NA,"PRESENT",707.1,"SEDN",3058154524,NA,"HUMAN_OBSERVATION",2000,6,16,"WGS84"
"33",2000-06-27,7905,"Butomus umbellatus",-1.502174,51.702188,"fpwktinv","GBR",NA,"PRESENT",707.1,"BSBI",3099308699,NA,"HUMAN_OBSERVATION",2000,6,27,"WGS84"
"34",2000-07-31,7906,"Butomus umbellatus",4.77657,52.385763,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",52263541,NA,"HUMAN_OBSERVATION",2000,7,31,"WGS84"
"35",2000-07-17,7907,"Butomus umbellatus",4.80786,52.163909,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",54377214,NA,"HUMAN_OBSERVATION",2000,7,17,"WGS84"
"36",2000-07-24,7908,"Butomus umbellatus",4.723648,52.110552,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",54452907,NA,"HUMAN_OBSERVATION",2000,7,24,"WGS84"
"37",2000-07-26,7909,"Butomus umbellatus",4.779834,51.428053,"cdround,cudc,colmano,inmano","BEL",NA,"PRESENT",10,"STOWA",56013221,NA,"HUMAN_OBSERVATION",2000,7,26,"WGS84"
"38",2000-07-03,7910,"Butomus umbellatus",5.972055,53.302437,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",56286160,NA,"HUMAN_OBSERVATION",2000,7,3,"WGS84"
"39",2000-07-14,7911,"Butomus umbellatus",5.63973,53.248371,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",56292882,NA,"HUMAN_OBSERVATION",2000,7,14,"WGS84"
"40",2000-07-25,7912,"Butomus umbellatus",5.696789,52.881841,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",56546807,NA,"HUMAN_OBSERVATION",2000,7,25,"WGS84"
"41",2000-07-17,7913,"Butomus umbellatus",6.031757,52.870437,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",56598403,NA,"HUMAN_OBSERVATION",2000,7,17,"WGS84"
"42",2000-07-17,7915,"Butomus umbellatus",6.000212,52.844991,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",699526712,NA,"HUMAN_OBSERVATION",2000,7,17,"WGS84"
"43",2000-07-13,7917,"Butomus umbellatus",5.982198,53.095956,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",699607512,NA,"HUMAN_OBSERVATION",2000,7,13,"WGS84"
"44",2000-07-06,7920,"Butomus umbellatus",6.094421,52.493247,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",699776249,NA,"HUMAN_OBSERVATION",2000,7,6,"WGS84"
"45",2000-07-21,7922,"Butomus umbellatus",15.055764,58.057081,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",854378663,NA,"HUMAN_OBSERVATION",2000,7,21,"WGS84"
"46",2000-07-01,7926,"Butomus umbellatus",3.96385,50.8997,"refuriiv","BEL",NA,"PRESENT",700,"INBO",868896471,NA,"HUMAN_OBSERVATION",2000,7,1,"WGS84"
"47",2000-07-25,7929,"Butomus umbellatus",9.146908,54.905575,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246445,NA,"HUMAN_OBSERVATION",2000,7,25,"WGS84"
"48",2000-07-04,7931,"Butomus umbellatus",9.069391,55.175233,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246464,NA,"HUMAN_OBSERVATION",2000,7,4,"WGS84"
"49",2000-07-26,7932,"Butomus umbellatus",9.084506,54.896648,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246486,NA,"HUMAN_OBSERVATION",2000,7,26,"WGS84"
"50",2000-07-29,7933,"Butomus umbellatus",9.100098,54.896636,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246493,NA,"HUMAN_OBSERVATION",2000,7,29,"WGS84"
"51",2000-07-26,7934,"Butomus umbellatus",9.193696,54.905509,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246495,NA,"HUMAN_OBSERVATION",2000,7,26,"WGS84"
"52",2000-07-23,7935,"Butomus umbellatus",13.338527,55.619237,"cdround,gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1434218161,NA,"HUMAN_OBSERVATION",2000,7,23,"WGS84"
"53",2000-07-19,7936,"Butomus umbellatus",13.378906,56.018056,"gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1434312662,NA,"HUMAN_OBSERVATION",2000,7,19,"WGS84"
"54",2000-07-01,7937,"Butomus umbellatus",14.110063,55.435598,"cdround,gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1436221621,NA,"HUMAN_OBSERVATION",2000,7,1,"WGS84"
"55",2000-07-09,7941,"Butomus umbellatus",13.98561,55.42752,"cdround,gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1436485768,NA,"HUMAN_OBSERVATION",2000,7,9,"WGS84"
"56",2000-07-09,7942,"Butomus umbellatus",13.971444,55.426408,"gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1436485827,NA,"HUMAN_OBSERVATION",2000,7,9,"WGS84"
"57",2000-07-22,7944,"Butomus umbellatus",20.644995,47.634228,"cdround,gass84,colmano,inmano","HUN",NA,"PRESENT",25,"naturgucker",1676761992,NA,"HUMAN_OBSERVATION",2000,7,22,"WGS84"
"58",2000-07-23,7945,"Butomus umbellatus",9.32286,56.17203,NA,"DNK",NA,"PRESENT",50.73,"DMP",2885526438,NA,"HUMAN_OBSERVATION",2000,7,23,"WGS84"
"59",2000-07-18,7946,"Butomus umbellatus",-3.003135,52.822787,"fpwktinv","GBR",NA,"PRESENT",707.1,"SEDN",3057704496,NA,"HUMAN_OBSERVATION",2000,7,18,"WGS84"
"60",2000-07-01,7948,"Butomus umbellatus",-1.383209,54.029908,"fpwktinv","GBR",NA,"PRESENT",707.1,"BSBI",3102218000,NA,"HUMAN_OBSERVATION",2000,7,1,"WGS84"
"61",2000-08-07,7949,"Butomus umbellatus",4.344289,51.980274,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",53562875,NA,"HUMAN_OBSERVATION",2000,8,7,"WGS84"
"62",2000-08-14,7950,"Butomus umbellatus",4.293493,52.028937,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",53721920,NA,"HUMAN_OBSERVATION",2000,8,14,"WGS84"
"63",2000-08-14,7951,"Butomus umbellatus",4.673433,52.018892,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",54634855,NA,"HUMAN_OBSERVATION",2000,8,14,"WGS84"
"64",2000-08-02,7952,"Butomus umbellatus",4.273226,51.763661,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",700166242,NA,"HUMAN_OBSERVATION",2000,8,2,"WGS84"
"65",2000-08-18,7953,"Butomus umbellatus",4.394272,51.871897,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",700215571,NA,"HUMAN_OBSERVATION",2000,8,18,"WGS84"
"66",2000-08-01,7954,"Butomus umbellatus",17.87421,59.262864,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",849670732,NA,"HUMAN_OBSERVATION",2000,8,31,"WGS84"
"67",2000-08-01,7957,"Butomus umbellatus",4.14789,51.06199,"refuriiv","BEL",NA,"PRESENT",1000,"INBO",868893352,NA,"HUMAN_OBSERVATION",2000,8,1,"WGS84"
"68",2000-08-12,7958,"Butomus umbellatus",9.118855,55.965921,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246482,NA,"HUMAN_OBSERVATION",2000,8,12,"WGS84"
"69",2000-08-22,7959,"Butomus umbellatus",9.614451,55.901552,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246501,NA,"HUMAN_OBSERVATION",2000,8,22,"WGS84"
"70",2000-08-11,7960,"Butomus umbellatus",10.766068,54.838903,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246647,NA,"HUMAN_OBSERVATION",2000,8,11,"WGS84"
"71",2000-08-27,7961,"Butomus umbellatus",11.729137,55.261567,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD",1342246723,NA,"HUMAN_OBSERVATION",2000,8,27,"WGS84"
"72",2000-08-25,7963,"Butomus umbellatus",13.56413,55.89399,"gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1434307615,NA,"HUMAN_OBSERVATION",2000,8,25,"WGS84"
"73",2000-08-03,7965,"Butomus umbellatus",12.993969,55.929007,"cdround,gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1436433054,NA,"HUMAN_OBSERVATION",2000,8,3,"WGS84"
"74",2000-08-06,7966,"Butomus umbellatus",13.000688,55.924669,"gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1436433565,NA,"HUMAN_OBSERVATION",2000,8,6,"WGS84"
"75",2000-08-22,7968,"Butomus umbellatus",17.631423,59.862985,"gass84","SWE",NA,"PRESENT",50,"ArtDatabanken",2454588236,NA,"HUMAN_OBSERVATION",2000,8,22,"WGS84"
"76",2000-08-16,7969,"Butomus umbellatus",9.03758,55.98549,NA,"DNK",NA,"PRESENT",70.86,"DMP",2885467502,NA,"HUMAN_OBSERVATION",2000,8,16,"WGS84"
"77",2000-08-10,7971,"Butomus umbellatus",11.875917,57.814058,"cdround,gass84","SWE",NA,"PRESENT",100,"F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora",3050041236,NA,"HUMAN_OBSERVATION",2000,8,10,"WGS84"
"78",2000-08-24,7972,"Butomus umbellatus",-7.684949,54.420666,"fpwktinv","GBR",NA,"PRESENT",707.1,"CEDaR",3054599283,NA,"HUMAN_OBSERVATION",2000,8,24,"WGS84"
"79",2000-09-20,7974,"Butomus umbellatus",6.846051,52.275863,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",700503290,NA,"HUMAN_OBSERVATION",2000,9,20,"WGS84"
"80",2000-09-10,7975,"Butomus umbellatus",6.165,50.851223,"cdround,gass84,colmano,inmano","DEU",NA,"PRESENT",250,"naturgucker",932720755,NA,"HUMAN_OBSERVATION",2000,9,10,"WGS84"
"81",2000-09-09,7976,"Butomus umbellatus",12.884078,56.027987,"gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1434471726,NA,"HUMAN_OBSERVATION",2000,9,9,"WGS84"
"82",2000-09-01,7977,"Butomus umbellatus",12.766956,56.150057,"cdround,gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1436135017,NA,"HUMAN_OBSERVATION",2000,9,1,"WGS84"
"83",2000-10-03,7979,"Butomus umbellatus",-7.731222,54.411795,"fpwktinv","GBR",NA,"PRESENT",707.1,"CEDaR",3054404315,NA,"HUMAN_OBSERVATION",2000,10,3,"WGS84"
"84",2000-01-01,7982,"Butomus umbellatus",17.981649,59.748741,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1801547190,NA,"HUMAN_OBSERVATION",2000,12,31,"WGS84"
"85",2000-01-01,7984,"Butomus umbellatus",17.6182,59.870967,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1801547258,NA,"HUMAN_OBSERVATION",2000,12,31,"WGS84"
"86",2000-01-01,7985,"Butomus umbellatus",18.439718,59.893919,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1833636250,NA,"HUMAN_OBSERVATION",2000,12,31,"WGS84"
"87",2000-01-01,7986,"Butomus umbellatus",18.385181,60.112319,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1836292019,NA,"HUMAN_OBSERVATION",2000,12,31,"WGS84"
"88",2000-01-01,7988,"Butomus umbellatus",18.171202,60.189047,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1836337863,NA,"HUMAN_OBSERVATION",2000,12,31,"WGS84"
"89",2000-01-01,7991,"Butomus umbellatus",17.251211,60.095443,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1837020871,NA,"HUMAN_OBSERVATION",2000,12,31,"WGS84"
"90",2000-01-01,7992,"Butomus umbellatus",17.07506,59.626861,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1837626525,NA,"HUMAN_OBSERVATION",2000,12,31,"WGS84"
"91",2000-01-01,7995,"Butomus umbellatus",17.04759,59.602883,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1837657998,NA,"HUMAN_OBSERVATION",2000,12,31,"WGS84"
"92",2000-01-01,7996,"Butomus umbellatus",16.898415,59.590749,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1837658673,NA,"HUMAN_OBSERVATION",2000,12,31,"WGS84"
"93",2000-01-01,7997,"Butomus umbellatus",17.288608,59.485467,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1837665015,NA,"HUMAN_OBSERVATION",2000,12,31,"WGS84"
"94",2000-01-01,7999,"Butomus umbellatus",18.282944,59.491957,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1844718910,NA,"HUMAN_OBSERVATION",2000,12,31,"WGS84"
"95",2000-01-01,8000,"Butomus umbellatus",18.239717,59.480198,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",1844718927,NA,"HUMAN_OBSERVATION",2000,12,31,"WGS84"
"96",1993-01-01,8001,"Butomus umbellatus",18.663174,60.10212,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",2005145836,NA,"HUMAN_OBSERVATION",2000,12,31,"WGS84"
"97",2000-01-01,8002,"Butomus umbellatus",17.574991,59.32478,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",2246675006,NA,"HUMAN_OBSERVATION",2000,12,31,"WGS84"
"98",2000-01-01,8003,"Butomus umbellatus",17.679743,59.408613,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",2246682973,NA,"HUMAN_OBSERVATION",2000,12,31,"WGS84"
"99",2000-01-01,8005,"Butomus umbellatus",17.787837,59.570436,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",2246940231,NA,"HUMAN_OBSERVATION",2000,12,31,"WGS84"
"100",2000-01-01,8006,"Butomus umbellatus",17.898294,59.487788,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",2246951594,NA,"HUMAN_OBSERVATION",2000,12,31,"WGS84"
"101",2000-01-01,8007,"Butomus umbellatus",18.303946,59.584951,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",2246964274,NA,"HUMAN_OBSERVATION",2000,12,31,"WGS84"
"102",2000-01-01,8008,"Butomus umbellatus",18.683853,59.678647,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",2246976283,NA,"HUMAN_OBSERVATION",2000,12,31,"WGS84"
"103",2000-12-31,8009,"Butomus umbellatus",-2.556081,51.504113,"fpwktinv","GBR",NA,"PRESENT",707.1,"BRERC",2957421373,NA,"HUMAN_OBSERVATION",2000,12,31,"WGS84"
"104",2000-12-31,8010,"Butomus umbellatus",-2.548271,51.513591,"fpwktinv","GBR",NA,"PRESENT",70.7,"BRERC",2959350293,NA,"HUMAN_OBSERVATION",2000,12,31,"WGS84"
"105",1999-01-01,8011,"Butomus umbellatus",3.13854,50.92994,"refuriiv","BEL",NA,"PRESENT",700,"INBO",868895572,NA,"HUMAN_OBSERVATION",1999,1,1,"WGS84"
"106",1999-01-01,8012,"Butomus umbellatus",4.01917,51.10662,"refuriiv","BEL",NA,"PRESENT",700,"INBO",868895605,NA,"HUMAN_OBSERVATION",1999,1,1,"WGS84"
"107",1999-05-01,8015,"Butomus umbellatus",5.730575,51.733393,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",55880875,NA,"HUMAN_OBSERVATION",1999,5,1,"WGS84"
"108",1999-06-28,8017,"Butomus umbellatus",4.162343,51.992004,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",53427911,NA,"HUMAN_OBSERVATION",1999,6,28,"WGS84"
"109",1999-06-03,8018,"Butomus umbellatus",4.768046,52.270314,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",54282497,NA,"HUMAN_OBSERVATION",1999,6,3,"WGS84"
"110",1999-06-08,8020,"Butomus umbellatus",6.165035,52.53972,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",699660210,NA,"HUMAN_OBSERVATION",1999,6,8,"WGS84"
"111",1999-06-11,8021,"Butomus umbellatus",5.975238,52.49974,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",699686527,NA,"HUMAN_OBSERVATION",1999,6,11,"WGS84"
"112",1999-06-22,8023,"Butomus umbellatus",6.151015,52.428004,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",699757011,NA,"HUMAN_OBSERVATION",1999,6,22,"WGS84"
"113",1999-06-21,8024,"Butomus umbellatus",6.475556,52.525145,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",1053271787,NA,"HUMAN_OBSERVATION",1999,6,21,"WGS84"
"114",1999-06-21,8025,"Butomus umbellatus",6.213732,52.518989,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",1053272222,NA,"HUMAN_OBSERVATION",1999,6,21,"WGS84"
"115",1999-06-25,8026,"Butomus umbellatus",3.83456,51.04805,"colmano,inmano","BEL",NA,"PRESENT",707,"INBO",1058578483,NA,"HUMAN_OBSERVATION",1999,6,25,"WGS84"
"116",1999-06-25,8027,"Butomus umbellatus",3.6495,51.07621,"colmano,inmano","BEL",NA,"PRESENT",707,"INBO",1058578535,NA,"HUMAN_OBSERVATION",1999,6,25,"WGS84"
"117",1999-06-10,8029,"Butomus umbellatus",13.064864,55.672728,"cdround,gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1436197365,NA,"HUMAN_OBSERVATION",1999,6,10,"WGS84"
"118",1999-06-12,8030,"Butomus umbellatus",12.949583,56.09691,"gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1436416541,NA,"HUMAN_OBSERVATION",1999,6,12,"WGS84"
"119",1999-06-22,8031,"Butomus umbellatus",-2.241411,51.936759,"fpwktinv","GBR",NA,"PRESENT",707.1,"Gloucestershire Centre for Environmental Records",2933307097,NA,"HUMAN_OBSERVATION",1999,6,22,"WGS84"
"120",1999-07-01,8032,"Butomus umbellatus",4.223605,52.023242,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",53426711,NA,"HUMAN_OBSERVATION",1999,7,1,"WGS84"
"121",1999-07-19,8033,"Butomus umbellatus",4.152647,51.996712,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",53651792,NA,"HUMAN_OBSERVATION",1999,7,19,"WGS84"
"122",1999-07-08,8034,"Butomus umbellatus",4.164851,51.96838,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",53654584,NA,"HUMAN_OBSERVATION",1999,7,8,"WGS84"
"123",1999-07-19,8035,"Butomus umbellatus",4.605152,52.178101,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",54441036,NA,"HUMAN_OBSERVATION",1999,7,19,"WGS84"
"124",1999-07-28,8036,"Butomus umbellatus",4.596216,51.907587,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",54719435,NA,"HUMAN_OBSERVATION",1999,7,28,"WGS84"
"125",1999-07-28,8037,"Butomus umbellatus",4.636618,51.965802,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",54722277,NA,"HUMAN_OBSERVATION",1999,7,28,"WGS84"
"126",1999-07-08,8038,"Butomus umbellatus",6.022527,52.858713,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",56573446,NA,"HUMAN_OBSERVATION",1999,7,8,"WGS84"
"127",1999-07-27,8040,"Butomus umbellatus",5.929887,53.025439,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",699543170,NA,"HUMAN_OBSERVATION",1999,7,27,"WGS84"
"128",1999-07-14,8041,"Butomus umbellatus",5.905835,52.834475,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",699552054,NA,"HUMAN_OBSERVATION",1999,7,14,"WGS84"
"129",1999-07-19,8042,"Butomus umbellatus",5.865266,52.924151,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",699599955,NA,"HUMAN_OBSERVATION",1999,7,19,"WGS84"
