"","eventDate","field_1","species","decimallon","decimallat","issues","countryCod","individual","occurrence","coordinate","institutio","gbifID","references","basisOfRec","year","month","day","geodeticDa"
"1",2020-05-27,5,"Butomus umbellatus",-0.735722,47.351958,"cdround","FRA",NA,"PRESENT",31,"iNaturalist",2634105435,"https://www.inaturalist.org/observations/47817557","HUMAN_OBSERVATION",2020,5,27,"WGS84"
"2",2020-05-31,7,"Butomus umbellatus",77.911508,53.718336,"cdround","RUS",NA,"PRESENT",5,"iNaturalist",2634141650,"https://www.inaturalist.org/observations/47984964","HUMAN_OBSERVATION",2020,5,31,"WGS84"
"3",2020-05-27,8,"Butomus umbellatus",16.595423,58.952781,"gass84","SWE",NA,"PRESENT",25,"ArtDatabanken",2809565299,NA,"HUMAN_OBSERVATION",2020,5,27,"WGS84"
"4",2020-05-30,9,"Butomus umbellatus",0.817757,51.55485,"cdround","GBR",NA,"PRESENT",3,"iNaturalist",2850531603,"https://www.inaturalist.org/observations/47827998","HUMAN_OBSERVATION",2020,5,30,"WGS84"
"5",2020-05-30,12,"Butomus umbellatus",14.600255,51.431439,"cdround","DEU",NA,"PRESENT",526,"iNaturalist",2850996589,"https://www.inaturalist.org/observations/47876501","HUMAN_OBSERVATION",2020,5,30,"WGS84"
"6",2020-06-07,13,"Butomus umbellatus",83.366675,53.201461,"cdround","RUS",NA,"PRESENT",15,"iNaturalist",2641293221,"https://www.inaturalist.org/observations/48918772","HUMAN_OBSERVATION",2020,6,7,"WGS84"
"7",2020-06-06,15,"Butomus umbellatus",-2.842805,53.363308,"cdround","GBR",NA,"PRESENT",5,"iNaturalist",2641369926,"https://www.inaturalist.org/observations/48748770","HUMAN_OBSERVATION",2020,6,6,"WGS84"
"8",2020-06-04,16,"Butomus umbellatus",-81.338755,41.726201,"cdround","USA",NA,"PRESENT",263,"iNaturalist",2641490634,"https://www.inaturalist.org/observations/48503802","HUMAN_OBSERVATION",2020,6,4,"WGS84"
"9",2020-06-03,17,"Butomus umbellatus",81.215451,53.926816,"cdround","RUS",NA,"PRESENT",567,"iNaturalist",2641523196,"https://www.inaturalist.org/observations/48887928","HUMAN_OBSERVATION",2020,6,3,"WGS84"
"10",2020-06-08,18,"Butomus umbellatus",16.660296,48.114151,"cdround","AUT",NA,"PRESENT",5,"iNaturalist",2641524243,"https://www.inaturalist.org/observations/48909285","HUMAN_OBSERVATION",2020,6,8,"WGS84"
"11",2020-06-08,19,"Butomus umbellatus",-2.677754,53.758829,"cdround","GBR",NA,"PRESENT",2,"iNaturalist",2641538286,"https://www.inaturalist.org/observations/48998417","HUMAN_OBSERVATION",2020,6,8,"WGS84"
"12",2020-06-08,20,"Butomus umbellatus",-73.123665,43.966186,"cdround","USA",NA,"PRESENT",4,"iNaturalist",2641562317,"https://www.inaturalist.org/observations/48961392","HUMAN_OBSERVATION",2020,6,8,"WGS84"
"13",2020-06-14,23,"Butomus umbellatus",4.489875,52.042683,"cdround","NLD",NA,"PRESENT",645,"iNaturalist",2802556211,"https://www.inaturalist.org/observations/49555559","HUMAN_OBSERVATION",2020,6,14,"WGS84"
"14",2020-06-10,24,"Butomus umbellatus",-96.187048,41.320022,"cdround","USA",NA,"PRESENT",5,"iNaturalist",2802578816,"https://www.inaturalist.org/observations/49164951","HUMAN_OBSERVATION",2020,6,10,"WGS84"
"15",2020-06-13,25,"Butomus umbellatus",4.801056,51.944955,"cdround","NLD",NA,"PRESENT",148,"iNaturalist",2802611245,"https://www.inaturalist.org/observations/49433452","HUMAN_OBSERVATION",2020,6,13,"WGS84"
"16",2020-06-14,30,"Butomus umbellatus",34.089948,53.35589,"cdround","RUS",NA,"PRESENT",8,"iNaturalist",2802664781,"https://www.inaturalist.org/observations/49614752","HUMAN_OBSERVATION",2020,6,14,"WGS84"
"17",2020-06-21,31,"Butomus umbellatus",36.71879,51.49073,"cdround","RUS",NA,"PRESENT",150,"iNaturalist",2802681781,"https://www.inaturalist.org/observations/50638038","HUMAN_OBSERVATION",2020,6,21,"WGS84"
"18",2020-06-16,32,"Butomus umbellatus",-83.130392,42.676521,"cdround","USA",NA,"PRESENT",8,"iNaturalist",2802699336,"https://www.inaturalist.org/observations/49914648","HUMAN_OBSERVATION",2020,6,16,"WGS84"
"19",2020-06-25,34,"Butomus umbellatus",11.5485,55.443628,"cdround","DNK",NA,"PRESENT",4,"iNaturalist",2802715350,"https://www.inaturalist.org/observations/50918298","HUMAN_OBSERVATION",2020,6,25,"WGS84"
"20",2020-06-16,35,"Butomus umbellatus",12.316567,51.435658,"cdround","DEU",NA,"PRESENT",71,"iNaturalist",2802716318,"https://www.inaturalist.org/observations/50891312","HUMAN_OBSERVATION",2020,6,16,"WGS84"
"21",2020-06-14,38,"Butomus umbellatus",16.906724,52.345948,"cdround","POL",NA,"PRESENT",10,"iNaturalist",2802731331,"https://www.inaturalist.org/observations/49582765","HUMAN_OBSERVATION",2020,6,14,"WGS84"
"22",2020-06-24,39,"Butomus umbellatus",11.936097,51.521129,"cdround","DEU",NA,"PRESENT",3,"iNaturalist",2802735059,"https://www.inaturalist.org/observations/50757488","HUMAN_OBSERVATION",2020,6,24,"WGS84"
"23",2020-06-21,40,"Butomus umbellatus",-73.767764,45.385611,"cdround","CAN",NA,"PRESENT",183,"iNaturalist",2802738038,"https://www.inaturalist.org/observations/50685980","HUMAN_OBSERVATION",2020,6,21,"WGS84"
"24",2020-06-19,42,"Butomus umbellatus",23.872565,54.942622,"cdround","LTU",NA,"PRESENT",5,"iNaturalist",2802754131,"https://www.inaturalist.org/observations/50143452","HUMAN_OBSERVATION",2020,6,19,"WGS84"
"25",2020-06-20,44,"Butomus umbellatus",42.929549,51.542401,"cdround","RUS",NA,"PRESENT",218,"iNaturalist",2802766555,"https://www.inaturalist.org/observations/50280412","HUMAN_OBSERVATION",2020,6,20,"WGS84"
"26",2020-06-24,45,"Butomus umbellatus",44.547554,54.255345,"cdround","RUS",NA,"PRESENT",49,"iNaturalist",2802787159,"https://www.inaturalist.org/observations/50750899","HUMAN_OBSERVATION",2020,6,24,"WGS84"
"27",2020-06-24,48,"Butomus umbellatus",-73.056933,45.145864,"cdround","CAN",NA,"PRESENT",7,"iNaturalist",2802847234,"https://www.inaturalist.org/observations/50795454","HUMAN_OBSERVATION",2020,6,24,"WGS84"
"28",2020-06-23,51,"Butomus umbellatus",6.145913,52.515479,"cdround","NLD",NA,"PRESENT",8,"iNaturalist",2802898006,"https://www.inaturalist.org/observations/50704397","HUMAN_OBSERVATION",2020,6,23,"WGS84"
"29",2020-06-25,52,"Butomus umbellatus",-72.895755,45.488531,"cdround","CAN",NA,"PRESENT",8,"iNaturalist",2802909617,"https://www.inaturalist.org/observations/50933259","HUMAN_OBSERVATION",2020,6,25,"WGS84"
"30",2020-06-13,53,"Butomus umbellatus",36.200875,50.662392,"cdround","RUS",NA,"PRESENT",24,"iNaturalist",2802913196,"https://www.inaturalist.org/observations/49425459","HUMAN_OBSERVATION",2020,6,13,"WGS84"
"31",2020-06-12,54,"Butomus umbellatus",36.582588,55.618253,"cdround","RUS",NA,"PRESENT",526,"iNaturalist",2802927004,"https://www.inaturalist.org/observations/49340382","HUMAN_OBSERVATION",2020,6,12,"WGS84"
"32",2020-06-13,55,"Butomus umbellatus",14.337437,50.232053,"cdround","CZE",NA,"PRESENT",2,"iNaturalist",2802930065,"https://www.inaturalist.org/observations/49443141","HUMAN_OBSERVATION",2020,6,13,"WGS84"
"33",2020-06-23,58,"Butomus umbellatus",-73.625234,45.536,"cdround","CAN",NA,"PRESENT",22,"iNaturalist",2802953003,"https://www.inaturalist.org/observations/50739020","HUMAN_OBSERVATION",2020,6,23,"WGS84"
"34",2020-06-12,59,"Butomus umbellatus",72.246762,56.816356,"cdround","RUS",NA,"PRESENT",61,"iNaturalist",2802960704,"https://www.inaturalist.org/observations/49704687","HUMAN_OBSERVATION",2020,6,12,"WGS84"
"35",2020-06-21,61,"Butomus umbellatus",31.300628,58.493017,"cdround","RUS",NA,"PRESENT",10,"iNaturalist",2802989401,"https://www.inaturalist.org/observations/50464119","HUMAN_OBSERVATION",2020,6,21,"WGS84"
"36",2020-06-14,64,"Butomus umbellatus",83.749239,53.486656,"cdround","RUS",NA,"PRESENT",8,"iNaturalist",2803007474,"https://www.inaturalist.org/observations/50026256","HUMAN_OBSERVATION",2020,6,14,"WGS84"
"37",2020-06-22,65,"Butomus umbellatus",36.693638,51.564942,"cdround","RUS",NA,"PRESENT",200,"iNaturalist",2803013893,"https://www.inaturalist.org/observations/50641641","HUMAN_OBSERVATION",2020,6,22,"WGS84"
"38",2020-06-21,66,"Butomus umbellatus",13.50463,48.198785,"cdround","AUT",NA,"PRESENT",8,"iNaturalist",2803019204,"https://www.inaturalist.org/observations/50380497","HUMAN_OBSERVATION",2020,6,21,"WGS84"
"39",2020-06-17,67,"Butomus umbellatus",12.003287,57.680312,"cdround","SWE",NA,"PRESENT",6,"iNaturalist",2803021683,"https://www.inaturalist.org/observations/49976537","HUMAN_OBSERVATION",2020,6,17,"WGS84"
"40",2020-06-24,68,"Butomus umbellatus",-73.754794,45.385391,"cdround","CAN",NA,"PRESENT",24,"iNaturalist",2803030167,"https://www.inaturalist.org/observations/50776400","HUMAN_OBSERVATION",2020,6,24,"WGS84"
"41",2020-06-21,69,"Butomus umbellatus",-1.635885,53.797816,"cdround","GBR",NA,"PRESENT",16,"iNaturalist",2803068232,"https://www.inaturalist.org/observations/50369058","HUMAN_OBSERVATION",2020,6,21,"WGS84"
"42",2020-06-12,70,"Butomus umbellatus",10.476429,51.92848,"cdround","DEU",NA,"PRESENT",277,"iNaturalist",2803076388,"https://www.inaturalist.org/observations/49832349","HUMAN_OBSERVATION",2020,6,12,"WGS84"
"43",2020-06-23,71,"Butomus umbellatus",15.233041,52.731073,"cdround","POL",NA,"PRESENT",61,"iNaturalist",2803082508,"https://www.inaturalist.org/observations/50916476","HUMAN_OBSERVATION",2020,6,23,"WGS84"
"44",2020-06-17,75,"Butomus umbellatus",-73.406707,45.680363,"cdround","CAN",NA,"PRESENT",33,"iNaturalist",2803115354,"https://www.inaturalist.org/observations/49947057","HUMAN_OBSERVATION",2020,6,17,"WGS84"
"45",2020-06-22,76,"Butomus umbellatus",36.243589,51.807757,"cdround","RUS",NA,"PRESENT",452,"iNaturalist",2803126654,"https://www.inaturalist.org/observations/50539296","HUMAN_OBSERVATION",2020,6,22,"WGS84"
"46",2020-06-24,79,"Butomus umbellatus",51.348447,53.408213,"cdround","RUS",NA,"PRESENT",4,"iNaturalist",2803144108,"https://www.inaturalist.org/observations/50761482","HUMAN_OBSERVATION",2020,6,24,"WGS84"
"47",2020-06-19,80,"Butomus umbellatus",-90.173187,42.054322,"cdround","USA",NA,"PRESENT",5,"iNaturalist",2803146587,"https://www.inaturalist.org/observations/50571478","HUMAN_OBSERVATION",2020,6,19,"WGS84"
"48",2020-06-22,82,"Butomus umbellatus",-81.569205,41.469732,"cdround","USA",NA,"PRESENT",7,"iNaturalist",2803156840,"https://www.inaturalist.org/observations/50586556","HUMAN_OBSERVATION",2020,6,22,"WGS84"
"49",2020-06-21,84,"Butomus umbellatus",85.825503,57.180045,"cdround","RUS",NA,"PRESENT",8,"iNaturalist",2803164435,"https://www.inaturalist.org/observations/50890753","HUMAN_OBSERVATION",2020,6,21,"WGS84"
"50",2020-06-26,88,"Butomus umbellatus",17.307993,59.063614,"gass84","SWE",NA,"PRESENT",10,"ArtDatabanken",2808721603,NA,"HUMAN_OBSERVATION",2020,6,26,"WGS84"
"51",2020-06-19,91,"Butomus umbellatus",17.049126,58.978165,"cdround,gass84","SWE",NA,"PRESENT",25,"ArtDatabanken",2809130430,NA,"HUMAN_OBSERVATION",2020,6,19,"WGS84"
"52",2020-06-22,92,"Butomus umbellatus",16.834689,59.011639,"gass84","SWE",NA,"PRESENT",25,"ArtDatabanken",2809211459,NA,"HUMAN_OBSERVATION",2020,6,22,"WGS84"
"53",2020-06-19,94,"Butomus umbellatus",15.644565,58.539425,"gass84","SWE",NA,"PRESENT",25,"ArtDatabanken",2809663453,NA,"HUMAN_OBSERVATION",2020,6,19,"WGS84"
"54",2020-06-18,97,"Butomus umbellatus",-84.389153,39.249633,"cdround","USA",NA,"PRESENT",4,"iNaturalist",2813871696,"https://www.inaturalist.org/observations/50338720","HUMAN_OBSERVATION",2020,6,18,"WGS84"
"55",2020-06-26,98,"Butomus umbellatus",48.943987,55.83057,"cdround","RUS",NA,"PRESENT",5,"iNaturalist",2813878979,"https://www.inaturalist.org/observations/51011650","HUMAN_OBSERVATION",2020,6,26,"WGS84"
"56",2020-06-26,99,"Butomus umbellatus",45.272564,54.234349,"cdround","RUS",NA,"PRESENT",61,"iNaturalist",2813880010,"https://www.inaturalist.org/observations/51024463","HUMAN_OBSERVATION",2020,6,26,"WGS84"
"57",2020-06-24,100,"Butomus umbellatus",-73.268678,43.871328,"cdround","USA",NA,"PRESENT",5,"iNaturalist",2813882993,"https://www.inaturalist.org/observations/51182955","HUMAN_OBSERVATION",2020,6,24,"WGS84"
"58",2020-06-27,101,"Butomus umbellatus",36.229489,51.806247,"cdround","RUS",NA,"PRESENT",563,"iNaturalist",2813886029,"https://www.inaturalist.org/observations/51105114","HUMAN_OBSERVATION",2020,6,27,"WGS84"
"59",2020-06-21,102,"Butomus umbellatus",4.742671,51.774788,"cdround","NLD",NA,"PRESENT",24,"iNaturalist",2813895731,"https://www.inaturalist.org/observations/50386772","HUMAN_OBSERVATION",2020,6,21,"WGS84"
"60",2020-06-28,103,"Butomus umbellatus",6.02747,52.511741,"cdround","NLD",NA,"PRESENT",4,"iNaturalist",2813913267,"https://www.inaturalist.org/observations/51243955","HUMAN_OBSERVATION",2020,6,28,"WGS84"
"61",2020-06-27,104,"Butomus umbellatus",38.654225,55.806362,"cdround","RUS",NA,"PRESENT",5,"iNaturalist",2813917025,"https://www.inaturalist.org/observations/51146845","HUMAN_OBSERVATION",2020,6,27,"WGS84"
"62",2020-06-23,105,"Butomus umbellatus",24.390052,53.436654,"cdround","BLR",NA,"PRESENT",244,"iNaturalist",2813919795,"https://www.inaturalist.org/observations/50868207","HUMAN_OBSERVATION",2020,6,23,"WGS84"
"63",2020-06-30,106,"Butomus umbellatus",-4.052044,55.89585,"cdround","GBR",NA,"PRESENT",24,"iNaturalist",2813926012,"https://www.inaturalist.org/observations/51485949","HUMAN_OBSERVATION",2020,6,30,"WGS84"
"64",2020-06-29,107,"Butomus umbellatus",5.084667,51.912425,"cdround","NLD",NA,"PRESENT",10,"iNaturalist",2813928002,"https://www.inaturalist.org/observations/51377878","HUMAN_OBSERVATION",2020,6,29,"WGS84"
"65",2020-06-17,108,"Butomus umbellatus",-0.006881,51.711237,"cdround","GBR",NA,"PRESENT",8,"iNaturalist",2813934300,"https://www.inaturalist.org/observations/51149502","HUMAN_OBSERVATION",2020,6,17,"WGS84"
"66",2020-06-20,109,"Butomus umbellatus",4.865016,51.665258,"cdround","NLD",NA,"PRESENT",65,"iNaturalist",2813934685,"https://www.inaturalist.org/observations/50309613","HUMAN_OBSERVATION",2020,6,20,"WGS84"
"67",2020-06-23,110,"Butomus umbellatus",0.325861,50.85583,"cdround","GBR",NA,"PRESENT",61,"iNaturalist",2813946768,"https://www.inaturalist.org/observations/50652908","HUMAN_OBSERVATION",2020,6,23,"WGS84"
"68",2020-06-28,113,"Butomus umbellatus",-76.384872,42.483528,"cdround","USA",NA,"PRESENT",174,"iNaturalist",2813968629,"https://www.inaturalist.org/observations/51371917","HUMAN_OBSERVATION",2020,6,28,"WGS84"
"69",2020-06-30,114,"Butomus umbellatus",-1.977212,52.61623,"cdround","GBR",NA,"PRESENT",51,"iNaturalist",2813983651,"https://www.inaturalist.org/observations/51458382","HUMAN_OBSERVATION",2020,6,30,"WGS84"
"70",2020-06-28,115,"Butomus umbellatus",-73.398141,44.024772,"cdround","USA",NA,"PRESENT",5,"iNaturalist",2813989347,"https://www.inaturalist.org/observations/51755491","HUMAN_OBSERVATION",2020,6,28,"WGS84"
"71",2020-06-21,116,"Butomus umbellatus",24.841415,54.879895,"cdround","LTU",NA,"PRESENT",44,"iNaturalist",2814016544,"https://www.inaturalist.org/observations/51629827","HUMAN_OBSERVATION",2020,6,21,"WGS84"
"72",2020-06-27,117,"Butomus umbellatus",47.351724,54.780179,"cdround","RUS",NA,"PRESENT",15,"iNaturalist",2814021058,"https://www.inaturalist.org/observations/52020473","HUMAN_OBSERVATION",2020,6,27,"WGS84"
"73",2020-06-29,119,"Butomus umbellatus",4.718487,52.039547,"cdround","NLD",NA,"PRESENT",16,"iNaturalist",2814068025,"https://www.inaturalist.org/observations/51392172","HUMAN_OBSERVATION",2020,6,29,"WGS84"
"74",2020-06-30,120,"Butomus umbellatus",45.334917,54.674794,"cdround","RUS",NA,"PRESENT",9,"iNaturalist",2814072977,"https://www.inaturalist.org/observations/51451737","HUMAN_OBSERVATION",2020,6,30,"WGS84"
"75",2020-06-26,121,"Butomus umbellatus",40.094044,50.477747,"cdround","RUS",NA,"PRESENT",4,"iNaturalist",2814100952,"https://www.inaturalist.org/observations/50981708","HUMAN_OBSERVATION",2020,6,26,"WGS84"
"76",2020-06-25,122,"Butomus umbellatus",-68.79432,44.818447,"cdround","USA",NA,"PRESENT",24,"iNaturalist",2814142600,"https://www.inaturalist.org/observations/51272246","HUMAN_OBSERVATION",2020,6,25,"WGS84"
"77",2020-06-27,123,"Butomus umbellatus",34.763932,51.323928,"cdround","RUS",NA,"PRESENT",1000,"iNaturalist",2814144805,"https://www.inaturalist.org/observations/51401229","HUMAN_OBSERVATION",2020,6,27,"WGS84"
"78",2020-06-27,129,"Butomus umbellatus",-1.703755,53.83497,"cdround","GBR",NA,"PRESENT",132,"iNaturalist",2814180035,"https://www.inaturalist.org/observations/51074200","HUMAN_OBSERVATION",2020,6,27,"WGS84"
"79",2020-06-25,130,"Butomus umbellatus",22.455693,60.559956,"cdround","FIN",NA,"PRESENT",5,"iNaturalist",2814189280,"https://www.inaturalist.org/observations/51130991","HUMAN_OBSERVATION",2020,6,25,"WGS84"
"80",2020-06-21,131,"Butomus umbellatus",-78.257667,43.365867,"cdround","USA",NA,"PRESENT",48,"iNaturalist",2814223707,"https://www.inaturalist.org/observations/50535840","HUMAN_OBSERVATION",2020,6,21,"WGS84"
"81",2020-06-25,133,"Butomus umbellatus",-78.390371,43.238623,"cdround","USA",NA,"PRESENT",488,"iNaturalist",2814233868,"https://www.inaturalist.org/observations/51428580","HUMAN_OBSERVATION",2020,6,25,"WGS84"
"82",2020-06-12,135,"Butomus umbellatus",-76.960612,42.680488,"cdround","USA",NA,"PRESENT",61,"iNaturalist",2814251687,"https://www.inaturalist.org/observations/49374920","HUMAN_OBSERVATION",2020,6,12,"WGS84"
"83",2020-06-26,136,"Butomus umbellatus",48.938871,55.831982,"cdround","RUS",NA,"PRESENT",19,"iNaturalist",2814263909,"https://www.inaturalist.org/observations/51064179","HUMAN_OBSERVATION",2020,6,26,"WGS84"
"84",2020-06-27,137,"Butomus umbellatus",83.01113,54.876915,"cdround","RUS",NA,"PRESENT",31,"iNaturalist",2814264034,"https://www.inaturalist.org/observations/51111996","HUMAN_OBSERVATION",2020,6,27,"WGS84"
"85",2020-06-23,138,"Butomus umbellatus",53.390567,55.564408,"cdround","RUS",NA,"PRESENT",5,"iNaturalist",2814271864,"https://www.inaturalist.org/observations/52444669","HUMAN_OBSERVATION",2020,6,23,"WGS84"
"86",2020-06-21,140,"Butomus umbellatus",16.810709,48.813825,"cdround","CZE",NA,"PRESENT",1,"iNaturalist",2814322612,"https://www.inaturalist.org/observations/51239522","HUMAN_OBSERVATION",2020,6,21,"WGS84"
"87",2020-06-28,141,"Butomus umbellatus",103.532988,52.968166,"cdround","RUS",NA,"PRESENT",31,"iNaturalist",2814328478,"https://www.inaturalist.org/observations/51233144","HUMAN_OBSERVATION",2020,6,28,"WGS84"
"88",2020-06-27,143,"Butomus umbellatus",83.048451,54.875449,"cdround","RUS",NA,"PRESENT",5,"iNaturalist",2814365590,"https://www.inaturalist.org/observations/51827950","HUMAN_OBSERVATION",2020,6,27,"WGS84"
"89",2020-06-27,144,"Butomus umbellatus",60.526864,55.705184,"cdround","RUS",NA,"PRESENT",50,"iNaturalist",2814413449,"https://www.inaturalist.org/observations/51211718","HUMAN_OBSERVATION",2020,6,27,"WGS84"
"90",2020-06-28,145,"Butomus umbellatus",5.323222,52.008604,"cdround","NLD",NA,"PRESENT",61,"iNaturalist",2814444842,"https://www.inaturalist.org/observations/51340980","HUMAN_OBSERVATION",2020,6,28,"WGS84"
"91",2020-06-30,146,"Butomus umbellatus",72.760769,56.762483,"cdround","RUS",NA,"PRESENT",31,"iNaturalist",2814450803,"https://www.inaturalist.org/observations/51711176","HUMAN_OBSERVATION",2020,6,30,"WGS84"
"92",2020-06-30,151,"Butomus umbellatus",-73.297358,44.241046,"cdround","USA",NA,"PRESENT",29,"iNaturalist",2823117523,"https://www.inaturalist.org/observations/52388059","HUMAN_OBSERVATION",2020,6,30,"WGS84"
"93",2020-06-24,152,"Butomus umbellatus",39.024291,51.585797,"cdround","RUS",NA,"PRESENT",17,"iNaturalist",2826307538,"https://www.inaturalist.org/observations/50754176","HUMAN_OBSERVATION",2020,6,24,"WGS84"
"94",2020-06-29,153,"Butomus umbellatus",17.127494,46.550431,"cdround","HUN",NA,"PRESENT",6,"iNaturalist",2850567681,"https://www.inaturalist.org/observations/51904416","HUMAN_OBSERVATION",2020,6,29,"WGS84"
"95",2020-06-12,154,"Butomus umbellatus",-83.602328,42.589736,"cdround","USA",NA,"PRESENT",26,"iNaturalist",2850968642,"https://www.inaturalist.org/observations/49384889","HUMAN_OBSERVATION",2020,6,12,"WGS84"
"96",2020-06-13,155,"Butomus umbellatus",4.740922,52.899037,"cdround","NLD",NA,"PRESENT",12,"iNaturalist",2850971640,"https://www.inaturalist.org/observations/49469472","HUMAN_OBSERVATION",2020,6,13,"WGS84"
"97",2020-06-08,156,"Butomus umbellatus",-2.725107,53.686128,"cdround","GBR",NA,"PRESENT",30,"iNaturalist",2851020615,"https://www.inaturalist.org/observations/48926141","HUMAN_OBSERVATION",2020,6,8,"WGS84"
"98",2020-06-08,158,"Butomus umbellatus",2.87739,51.08876,"refuriiv","BEL",NA,"PRESENT",700,"INBO",2856176450,NA,"HUMAN_OBSERVATION",2020,6,8,"WGS84"
"99",2020-06-16,160,"Butomus umbellatus",12.20407,55.64815,NA,"DNK",NA,"PRESENT",47.32,"DMP",2896588352,NA,"HUMAN_OBSERVATION",2020,6,16,"WGS84"
"100",2020-06-28,161,"Butomus umbellatus",29.944731,49.641304,"cdround","UKR",NA,"PRESENT",8,"iNaturalist",2898422632,"https://www.inaturalist.org/observations/62107319","HUMAN_OBSERVATION",2020,6,28,"WGS84"
"101",2020-06-28,162,"Butomus umbellatus",30.079205,49.807291,"cdround","UKR",NA,"PRESENT",5,"iNaturalist",2898435623,"https://www.inaturalist.org/observations/62107325","HUMAN_OBSERVATION",2020,6,28,"WGS84"
"102",2020-06-24,163,"Butomus umbellatus",11.7057,48.319892,"cdround","DEU",NA,"PRESENT",8,"iNaturalist",2898508806,"https://www.inaturalist.org/observations/62276127","HUMAN_OBSERVATION",2020,6,24,"WGS84"
"103",2020-06-15,164,"Butomus umbellatus",12.24382,55.33763,NA,"DNK",NA,"PRESENT",53.88,"DMP",2899325314,NA,"HUMAN_OBSERVATION",2020,6,15,"WGS84"
"104",2020-06-24,165,"Butomus umbellatus",12.27837,55.36399,NA,"DNK",NA,"PRESENT",14.75,"DMP",2899327340,NA,"HUMAN_OBSERVATION",2020,6,24,"WGS84"
"105",2020-06-05,166,"Butomus umbellatus",12.20703,55.33822,NA,"DNK",NA,"PRESENT",9,"DMP",2899356314,NA,"HUMAN_OBSERVATION",2020,6,5,"WGS84"
"106",2020-06-02,168,"Butomus umbellatus",18.601203,48.198682,"cdround","SVK",NA,"PRESENT",15,"iNaturalist",2980987397,"https://www.inaturalist.org/observations/49711913","HUMAN_OBSERVATION",2020,6,2,"WGS84"
"107",2020-06-24,169,"Butomus umbellatus",6.679083,53.142303,"cdround","NLD",NA,"PRESENT",7,"iNaturalist",2988573524,"https://www.inaturalist.org/observations/50820308","HUMAN_OBSERVATION",2020,6,24,"WGS84"
"108",2020-06-09,170,"Butomus umbellatus",9.778,56.35303,NA,"DNK",NA,"PRESENT",15.2,"DMP",2991611653,NA,"HUMAN_OBSERVATION",2020,6,9,"WGS84"
"109",2020-06-23,171,"Butomus umbellatus",9.47386,56.28524,NA,"DNK",NA,"PRESENT",15.67,"DMP",2991611949,NA,"HUMAN_OBSERVATION",2020,6,23,"WGS84"
"110",2020-06-22,172,"Butomus umbellatus",4.77172,51.765663,"cdround","NLD",NA,"PRESENT",7,"iNaturalist",3008502007,"https://www.inaturalist.org/observations/66954889","HUMAN_OBSERVATION",2020,6,22,"WGS84"
"111",2020-06-07,175,"Butomus umbellatus",4.12937,45.31003,"gass84,colmano,inmano,fpwktinv","FRA",NA,"PRESENT",25,"BioObs",3019378889,NA,"HUMAN_OBSERVATION",2020,6,7,"WGS84"
"112",2020-06-01,177,"Butomus umbellatus",12.33218,55.72722,NA,"DNK",NA,"PRESENT",283.71,"DMP",3037944304,NA,"HUMAN_OBSERVATION",2020,6,1,"WGS84"
"113",2020-06-24,179,"Butomus umbellatus",-74.064575,45.101057,"cdround","CAN",NA,"PRESENT",16,"iNaturalist",3039260573,"https://www.inaturalist.org/observations/50789700","HUMAN_OBSERVATION",2020,6,24,"WGS84"
"114",2020-06-22,180,"Butomus umbellatus",103.225889,52.634684,"cdround","RUS",NA,"PRESENT",61,"iNaturalist",3044821016,"https://www.inaturalist.org/observations/70033058","HUMAN_OBSERVATION",2020,6,22,"WGS84"
"115",2020-06-22,181,"Butomus umbellatus",102.667299,52.993792,"cdround","RUS",NA,"PRESENT",122,"iNaturalist",3044906023,"https://www.inaturalist.org/observations/70030673","HUMAN_OBSERVATION",2020,6,22,"WGS84"
"116",2020-06-26,185,"Butomus umbellatus",2.87854,51.05281,NA,"BEL",NA,"PRESENT",700,"INBO",3046305138,"http://Waarnemingen.be","HUMAN_OBSERVATION",2020,6,26,"WGS84"
"117",2020-06-17,187,"Butomus umbellatus",-73.068187,45.123123,"cdround","CAN",NA,"PRESENT",17,"iNaturalist",3058706489,"https://www.inaturalist.org/observations/49987304","HUMAN_OBSERVATION",2020,6,17,"WGS84"
"118",2020-06-26,189,"Butomus umbellatus",10.17655,56.14819,NA,"DNK",NA,"PRESENT",447.89,"DMP",3066925330,NA,"HUMAN_OBSERVATION",2020,6,26,"WGS84"
"119",2020-06-19,190,"Butomus umbellatus",-72.449805,43.190942,"cdround","USA",NA,"PRESENT",30,"iNaturalist",3067666958,"https://www.inaturalist.org/observations/50182344","HUMAN_OBSERVATION",2020,6,19,"WGS84"
"120",2020-06-26,191,"Butomus umbellatus",-72.531196,42.901714,"cdround","USA",NA,"PRESENT",5,"iNaturalist",3067954023,"https://www.inaturalist.org/observations/51064008","HUMAN_OBSERVATION",2020,6,26,"WGS84"
"121",2020-06-27,192,"Butomus umbellatus",-1.649233,48.110251,"cdround","FRA",NA,"PRESENT",8,"iNaturalist",3070540960,"https://www.inaturalist.org/observations/51199261","HUMAN_OBSERVATION",2020,6,27,"WGS84"
"122",2020-06-26,193,"Butomus umbellatus",10.15658,56.14252,NA,"DNK",NA,"PRESENT",308.99,"DMP",3107436307,NA,"HUMAN_OBSERVATION",2020,6,26,"WGS84"
"123",2020-06-26,194,"Butomus umbellatus",10.16378,56.14175,NA,"DNK",NA,"PRESENT",584.78,"DMP",3107481304,NA,"HUMAN_OBSERVATION",2020,6,26,"WGS84"
