"","species","decimallongitude","decimallatitude","issues","countryCode","individualCount","occurrenceStatus","coordinateuncertaintyinmeters","institutionCode","gbifID","references","basisOfRecord","year","month","day","eventDate","geodeticDatum","datasetName"
"1","Butomus umbellatus",3.18349,50.8405,"refuriiv","BEL",NA,"PRESENT",700,"INBO","868893302",NA,"HUMAN_OBSERVATION",2000,1,1,"2000-01-01T00:00:00","WGS84","FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)"
"2","Butomus umbellatus",4.57628,51.16089,"refuriiv","BEL",NA,"PRESENT",700,"INBO","868896538",NA,"HUMAN_OBSERVATION",2000,1,1,"2000-01-01T00:00:00","WGS84","FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)"
"3","Butomus umbellatus",-3.126809,51.496736,"fpwktinv","GBR",NA,"PRESENT",7.1,"SEWBReC","2999684437",NA,"HUMAN_OBSERVATION",2000,1,1,"2000-01-01T00:00:00","WGS84",NA
"4","Butomus umbellatus",-2.55729,51.54412,"fpwktinv","GBR",NA,"PRESENT",70.7,"BRERC","2960270967",NA,"HUMAN_OBSERVATION",2000,3,23,"2000-03-23T00:00:00","WGS84",NA
"5","Butomus umbellatus",35.771643,32.882798,"cdround,gass84","ISR",NA,"PRESENT",1000,"INPA","48435538",NA,"OBSERVATION",2000,5,23,"2000-05-23T00:00:00","WGS84",NA
"6","Butomus umbellatus",35.768529,32.897239,"cdround,gass84","ISR",NA,"PRESENT",1000,"INPA","48586852",NA,"OBSERVATION",2000,5,22,"2000-05-22T00:00:00","WGS84",NA
"7","Butomus umbellatus",9.69726,56.00308,"","DNK",NA,"PRESENT",109.27,"DMP","2885414419",NA,"HUMAN_OBSERVATION",2000,5,30,"2000-05-30T00:00:00","WGS84",NA
"8","Butomus umbellatus",-2.777796,51.367526,"fpwktinv","GBR",NA,"PRESENT",70.7,"BRERC","2959580853",NA,"HUMAN_OBSERVATION",2000,5,5,"2000-05-05T00:00:00","WGS84",NA
"9","Butomus umbellatus",16.326901,48.288981,"cdround,gass84","AUT",NA,"PRESENT",8,"iNaturalist","3079616029","https://www.inaturalist.org/observations/73190250","HUMAN_OBSERVATION",2000,5,14,"2000-05-14T13:48:00","WGS84","iNaturalist research-grade observations"
"10","Butomus umbellatus",4.720404,52.223236,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","54366031",NA,"HUMAN_OBSERVATION",2000,6,5,"2000-06-05T00:00:00","WGS84",NA
"11","Butomus umbellatus",6.179872,52.668053,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","699649289",NA,"HUMAN_OBSERVATION",2000,6,29,"2000-06-29T00:00:00","WGS84",NA
"12","Butomus umbellatus",6.165001,52.663119,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","699649320",NA,"HUMAN_OBSERVATION",2000,6,29,"2000-06-29T00:00:00","WGS84",NA
"13","Butomus umbellatus",6.162916,52.662233,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","699649453",NA,"HUMAN_OBSERVATION",2000,6,29,"2000-06-29T00:00:00","WGS84",NA
"14","Butomus umbellatus",6.138446,52.640192,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","699649533",NA,"HUMAN_OBSERVATION",2000,6,29,"2000-06-29T00:00:00","WGS84",NA
"15","Butomus umbellatus",6.159681,52.545418,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","699661599",NA,"HUMAN_OBSERVATION",2000,6,6,"2000-06-06T00:00:00","WGS84",NA
"16","Butomus umbellatus",5.885343,52.533405,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","699679283",NA,"HUMAN_OBSERVATION",2000,6,21,"2000-06-21T00:00:00","WGS84",NA
"17","Butomus umbellatus",6.020507,52.606457,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","699697738",NA,"HUMAN_OBSERVATION",2000,6,30,"2000-06-30T00:00:00","WGS84",NA
"18","Butomus umbellatus",6.093029,52.489031,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","699776226",NA,"HUMAN_OBSERVATION",2000,6,26,"2000-06-26T00:00:00","WGS84",NA
"19","Butomus umbellatus",4.619397,51.792596,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","700166666",NA,"HUMAN_OBSERVATION",2000,6,28,"2000-06-28T00:00:00","WGS84",NA
"20","Butomus umbellatus",13.117137,55.552734,"gass84","SWE",NA,"PRESENT",50,"ArtDatabanken","854588950",NA,"HUMAN_OBSERVATION",2000,6,19,"2000-06-19T00:00:00","WGS84",NA
"21","Butomus umbellatus",2.91683,51.19713,"refuriiv","BEL",NA,"PRESENT",700,"INBO","868893366",NA,"HUMAN_OBSERVATION",2000,6,1,"2000-06-01T00:00:00","WGS84","FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)"
"22","Butomus umbellatus",3.11709,51.19941,"refuriiv","BEL",NA,"PRESENT",700,"INBO","868895595",NA,"HUMAN_OBSERVATION",2000,6,1,"2000-06-01T00:00:00","WGS84","FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)"
"23","Butomus umbellatus",3.12922,51.28045,"refuriiv","BEL",NA,"PRESENT",700,"INBO","868895678",NA,"HUMAN_OBSERVATION",2000,6,1,"2000-06-01T00:00:00","WGS84","FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)"
"24","Butomus umbellatus",3.10278,51.19926,"refuriiv","BEL",NA,"PRESENT",700,"INBO","868895891",NA,"HUMAN_OBSERVATION",2000,6,1,"2000-06-01T00:00:00","WGS84","FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)"
"25","Butomus umbellatus",5.295336,52.276564,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","1053204924",NA,"HUMAN_OBSERVATION",2000,6,16,"2000-06-16T00:00:00","WGS84",NA
"26","Butomus umbellatus",5.295334,52.277283,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","1053211138",NA,"HUMAN_OBSERVATION",2000,6,14,"2000-06-14T00:00:00","WGS84",NA
"27","Butomus umbellatus",6.668109,52.604655,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","1053254562",NA,"HUMAN_OBSERVATION",2000,6,6,"2000-06-06T00:00:00","WGS84",NA
"28","Butomus umbellatus",6.630822,52.659159,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","1053259487",NA,"HUMAN_OBSERVATION",2000,6,26,"2000-06-26T00:00:00","WGS84",NA
"29","Butomus umbellatus",5.780313,52.81992,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","1053309769",NA,"HUMAN_OBSERVATION",2000,6,28,"2000-06-28T00:00:00","WGS84",NA
"30","Butomus umbellatus",10.833206,54.945765,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD","1342246644",NA,"HUMAN_OBSERVATION",2000,6,25,"2000-06-25T00:00:00","WGS84",NA
"31","Butomus umbellatus",11.682019,55.496333,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD","1342246649",NA,"HUMAN_OBSERVATION",2000,6,25,"2000-06-25T00:00:00","WGS84",NA
"32","Butomus umbellatus",11.353626,54.766007,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD","1342246662",NA,"HUMAN_OBSERVATION",2000,6,27,"2000-06-27T00:00:00","WGS84",NA
"33","Butomus umbellatus",12.001515,55.740632,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD","1342246685",NA,"HUMAN_OBSERVATION",2000,6,14,"2000-06-14T00:00:00","WGS84",NA
"34","Butomus umbellatus",11.682629,55.505309,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD","1342246694",NA,"HUMAN_OBSERVATION",2000,6,25,"2000-06-25T00:00:00","WGS84",NA
"35","Butomus umbellatus",13.466905,55.382759,"gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska förening","1438128014",NA,"HUMAN_OBSERVATION",2000,6,20,"2000-06-20T00:00:00","WGS84",NA
"36","Butomus umbellatus",9.69364,55.98966,"","DNK",NA,"PRESENT",236.62,"DMP","2885363397",NA,"HUMAN_OBSERVATION",2000,6,15,"2000-06-15T00:00:00","WGS84",NA
"37","Butomus umbellatus",9.67741,56.04353,"","DNK",NA,"PRESENT",284.91,"DMP","2890736269",NA,"HUMAN_OBSERVATION",2000,6,27,"2000-06-27T00:00:00","WGS84",NA
"38","Butomus umbellatus",-3.236192,51.493026,"fpwktinv","GBR",NA,"PRESENT",7.1,"SEWBReC","2999657989",NA,"HUMAN_OBSERVATION",2000,6,19,"2000-06-19T00:00:00","WGS84",NA
"39","Butomus umbellatus",-2.752127,52.89656,"fpwktinv","GBR",NA,"PRESENT",707.1,"SEDN","3058154524",NA,"HUMAN_OBSERVATION",2000,6,16,"2000-06-16T00:00:00","WGS84",NA
"40","Butomus umbellatus",-1.502174,51.702188,"fpwktinv","GBR",NA,"PRESENT",707.1,"BSBI","3099308699",NA,"HUMAN_OBSERVATION",2000,6,27,"2000-06-27T00:00:00","WGS84",NA
"41","Butomus umbellatus",4.77657,52.385763,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","52263541",NA,"HUMAN_OBSERVATION",2000,7,31,"2000-07-31T00:00:00","WGS84",NA
"42","Butomus umbellatus",4.80786,52.163909,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","54377214",NA,"HUMAN_OBSERVATION",2000,7,17,"2000-07-17T00:00:00","WGS84",NA
"43","Butomus umbellatus",4.723648,52.110552,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","54452907",NA,"HUMAN_OBSERVATION",2000,7,24,"2000-07-24T00:00:00","WGS84",NA
"44","Butomus umbellatus",4.779834,51.428053,"cdround,cudc,colmano,inmano","BEL",NA,"PRESENT",10,"STOWA","56013221",NA,"HUMAN_OBSERVATION",2000,7,26,"2000-07-26T00:00:00","WGS84",NA
"45","Butomus umbellatus",5.972055,53.302437,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","56286160",NA,"HUMAN_OBSERVATION",2000,7,3,"2000-07-03T00:00:00","WGS84",NA
"46","Butomus umbellatus",5.63973,53.248371,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","56292882",NA,"HUMAN_OBSERVATION",2000,7,14,"2000-07-14T00:00:00","WGS84",NA
"47","Butomus umbellatus",5.696789,52.881841,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","56546807",NA,"HUMAN_OBSERVATION",2000,7,25,"2000-07-25T00:00:00","WGS84",NA
"48","Butomus umbellatus",6.031757,52.870437,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","56598403",NA,"HUMAN_OBSERVATION",2000,7,17,"2000-07-17T00:00:00","WGS84",NA
"49","Butomus umbellatus",-72.66305,41.7275,"gass84,colmafu,inmano","USA",NA,"PRESENT",1,"UConn","415936073",NA,"PRESERVED_SPECIMEN",2000,7,6,"2000-07-06T00:00:00","WGS84",NA
"50","Butomus umbellatus",6.000212,52.844991,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","699526712",NA,"HUMAN_OBSERVATION",2000,7,17,"2000-07-17T00:00:00","WGS84",NA
"51","Butomus umbellatus",6.189784,52.983789,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","699573928",NA,"HUMAN_OBSERVATION",2000,7,7,"2000-07-07T00:00:00","WGS84",NA
"52","Butomus umbellatus",5.982198,53.095956,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","699607512",NA,"HUMAN_OBSERVATION",2000,7,13,"2000-07-13T00:00:00","WGS84",NA
"53","Butomus umbellatus",6.02779,52.589522,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","699694268",NA,"HUMAN_OBSERVATION",2000,7,7,"2000-07-07T00:00:00","WGS84",NA
"54","Butomus umbellatus",6.0275,52.589883,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","699694344",NA,"HUMAN_OBSERVATION",2000,7,7,"2000-07-07T00:00:00","WGS84",NA
"55","Butomus umbellatus",6.094421,52.493247,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","699776249",NA,"HUMAN_OBSERVATION",2000,7,6,"2000-07-06T00:00:00","WGS84",NA
"56","Butomus umbellatus",6.099818,52.490069,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","699776369",NA,"HUMAN_OBSERVATION",2000,7,10,"2000-07-10T00:00:00","WGS84",NA
"57","Butomus umbellatus",15.055764,58.057081,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken","854378663",NA,"HUMAN_OBSERVATION",2000,7,21,"2000-07-21T00:00:00","WGS84",NA
"58","Butomus umbellatus",12.704235,56.221061,"cdround,gass84","SWE",NA,"PRESENT",25,"ArtDatabanken","854537798",NA,"HUMAN_OBSERVATION",2000,7,12,"2000-07-12T00:00:00","WGS84",NA
"59","Butomus umbellatus",3.48262,50.78919,"refuriiv","BEL",NA,"PRESENT",700,"INBO","868895573",NA,"HUMAN_OBSERVATION",2000,7,1,"2000-07-01T00:00:00","WGS84","FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)"
"60","Butomus umbellatus",3.80609,51.01591,"refuriiv","BEL",NA,"PRESENT",700,"INBO","868895672",NA,"HUMAN_OBSERVATION",2000,7,1,"2000-07-01T00:00:00","WGS84","FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)"
"61","Butomus umbellatus",3.96385,50.8997,"refuriiv","BEL",NA,"PRESENT",700,"INBO","868896471",NA,"HUMAN_OBSERVATION",2000,7,1,"2000-07-01T00:00:00","WGS84","FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)"
"62","Butomus umbellatus",18.400435,60.183817,"cdround,gass84","SWE",NA,"PRESENT",250,"ArtDatabanken","874894098",NA,"HUMAN_OBSERVATION",2000,7,30,"2000-07-30T00:00:00","WGS84",NA
"63","Butomus umbellatus",17.51245,59.606547,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken","1055164866",NA,"HUMAN_OBSERVATION",2000,7,22,"2000-07-22T00:00:00","WGS84",NA
"64","Butomus umbellatus",9.146908,54.905575,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD","1342246445",NA,"HUMAN_OBSERVATION",2000,7,25,"2000-07-25T00:00:00","WGS84",NA
"65","Butomus umbellatus",9.328862,56.172192,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD","1342246448",NA,"HUMAN_OBSERVATION",2000,7,23,"2000-07-23T00:00:00","WGS84",NA
"66","Butomus umbellatus",9.069391,55.175233,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD","1342246464",NA,"HUMAN_OBSERVATION",2000,7,4,"2000-07-04T00:00:00","WGS84",NA
"67","Butomus umbellatus",9.084506,54.896648,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD","1342246486",NA,"HUMAN_OBSERVATION",2000,7,26,"2000-07-26T00:00:00","WGS84",NA
"68","Butomus umbellatus",9.100098,54.896636,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD","1342246493",NA,"HUMAN_OBSERVATION",2000,7,29,"2000-07-29T00:00:00","WGS84",NA
"69","Butomus umbellatus",9.193696,54.905509,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD","1342246495",NA,"HUMAN_OBSERVATION",2000,7,26,"2000-07-26T00:00:00","WGS84",NA
"70","Butomus umbellatus",13.338527,55.619237,"cdround,gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska förening","1434218161",NA,"HUMAN_OBSERVATION",2000,7,23,"2000-07-23T00:00:00","WGS84",NA
"71","Butomus umbellatus",13.378906,56.018056,"gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska förening","1434312662",NA,"HUMAN_OBSERVATION",2000,7,19,"2000-07-19T00:00:00","WGS84",NA
"72","Butomus umbellatus",14.110063,55.435598,"cdround,gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska förening","1436221621",NA,"HUMAN_OBSERVATION",2000,7,1,"2000-07-01T00:00:00","WGS84",NA
"73","Butomus umbellatus",12.995505,55.929938,"gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska förening","1436433361",NA,"HUMAN_OBSERVATION",2000,7,2,"2000-07-02T00:00:00","WGS84",NA
"74","Butomus umbellatus",13.938862,55.480717,"cdround,gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska förening","1436484873",NA,"HUMAN_OBSERVATION",2000,7,26,"2000-07-26T00:00:00","WGS84",NA
"75","Butomus umbellatus",13.938817,55.481618,"cdround,gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska förening","1436484894",NA,"HUMAN_OBSERVATION",2000,7,26,"2000-07-26T00:00:00","WGS84",NA
"76","Butomus umbellatus",13.98561,55.42752,"cdround,gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska förening","1436485768",NA,"HUMAN_OBSERVATION",2000,7,9,"2000-07-09T00:00:00","WGS84",NA
"77","Butomus umbellatus",13.971444,55.426408,"gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska förening","1436485827",NA,"HUMAN_OBSERVATION",2000,7,9,"2000-07-09T00:00:00","WGS84",NA
"78","Butomus umbellatus",13.665495,55.562489,"cdround,gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska förening","1436544478",NA,"HUMAN_OBSERVATION",2000,7,13,"2000-07-13T00:00:00","WGS84",NA
"79","Butomus umbellatus",20.644995,47.634228,"cdround,gass84,colmano,inmano","HUN",NA,"PRESENT",25,"naturgucker","1676761992",NA,"HUMAN_OBSERVATION",2000,7,22,"2000-07-22T00:00:00","WGS84",NA
"80","Butomus umbellatus",9.32286,56.17203,"","DNK",NA,"PRESENT",50.73,"DMP","2885526438",NA,"HUMAN_OBSERVATION",2000,7,23,"2000-07-23T00:00:00","WGS84",NA
"81","Butomus umbellatus",-3.003135,52.822787,"fpwktinv","GBR",NA,"PRESENT",707.1,"SEDN","3057704496",NA,"HUMAN_OBSERVATION",2000,7,18,"2000-07-18T00:00:00","WGS84",NA
"82","Butomus umbellatus",-2.98775,52.831456,"fpwktinv","GBR",NA,"PRESENT",70.7,"SEDN","3058066180",NA,"HUMAN_OBSERVATION",2000,7,18,"2000-07-18T00:00:00","WGS84",NA
"83","Butomus umbellatus",-1.383209,54.029908,"fpwktinv","GBR",NA,"PRESENT",707.1,"BSBI","3102218000",NA,"HUMAN_OBSERVATION",2000,7,NA,"2000-07-01T00:00:00","WGS84",NA
"84","Butomus umbellatus",4.344289,51.980274,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","53562875",NA,"HUMAN_OBSERVATION",2000,8,7,"2000-08-07T00:00:00","WGS84",NA
"85","Butomus umbellatus",4.293493,52.028937,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","53721920",NA,"HUMAN_OBSERVATION",2000,8,14,"2000-08-14T00:00:00","WGS84",NA
"86","Butomus umbellatus",4.673433,52.018892,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","54634855",NA,"HUMAN_OBSERVATION",2000,8,14,"2000-08-14T00:00:00","WGS84",NA
"87","Butomus umbellatus",4.273226,51.763661,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","700166242",NA,"HUMAN_OBSERVATION",2000,8,2,"2000-08-02T00:00:00","WGS84",NA
"88","Butomus umbellatus",4.394272,51.871897,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","700215571",NA,"HUMAN_OBSERVATION",2000,8,18,"2000-08-18T00:00:00","WGS84",NA
"89","Butomus umbellatus",17.87421,59.262864,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken","849670732",NA,"HUMAN_OBSERVATION",2000,8,31,"2000-08-01T00:00:00","WGS84",NA
"90","Butomus umbellatus",17.876753,59.261477,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken","849670791",NA,"HUMAN_OBSERVATION",2000,8,31,"2000-08-01T00:00:00","WGS84",NA
"91","Butomus umbellatus",4.13362,51.06196,"refuriiv","BEL",NA,"PRESENT",1000,"INBO","868893238",NA,"HUMAN_OBSERVATION",2000,8,1,"2000-08-01T00:00:00","WGS84","FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)"
"92","Butomus umbellatus",4.14789,51.06199,"refuriiv","BEL",NA,"PRESENT",1000,"INBO","868893352",NA,"HUMAN_OBSERVATION",2000,8,1,"2000-08-01T00:00:00","WGS84","FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)"
"93","Butomus umbellatus",9.118855,55.965921,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD","1342246482",NA,"HUMAN_OBSERVATION",2000,8,12,"2000-08-12T00:00:00","WGS84",NA
"94","Butomus umbellatus",9.614451,55.901552,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD","1342246501",NA,"HUMAN_OBSERVATION",2000,8,22,"2000-08-22T00:00:00","WGS84",NA
"95","Butomus umbellatus",10.766068,54.838903,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD","1342246647",NA,"HUMAN_OBSERVATION",2000,8,11,"2000-08-11T00:00:00","WGS84",NA
"96","Butomus umbellatus",11.729137,55.261567,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD","1342246723",NA,"HUMAN_OBSERVATION",2000,8,27,"2000-08-27T00:00:00","WGS84",NA
"97","Butomus umbellatus",12.339945,55.604741,"cdround,colmano,inmano","DNK",NA,"PRESENT",1000,"DBF-NHMD","1342246810",NA,"HUMAN_OBSERVATION",2000,8,26,"2000-08-26T00:00:00","WGS84",NA
"98","Butomus umbellatus",13.56413,55.89399,"gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska förening","1434307615",NA,"HUMAN_OBSERVATION",2000,8,25,"2000-08-25T00:00:00","WGS84",NA
"99","Butomus umbellatus",12.785272,55.998645,"gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska förening","1434360135",NA,"HUMAN_OBSERVATION",2000,8,14,"2000-08-14T00:00:00","WGS84",NA
"100","Butomus umbellatus",12.993969,55.929007,"cdround,gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska förening","1436433054",NA,"HUMAN_OBSERVATION",2000,8,3,"2000-08-03T00:00:00","WGS84",NA
"101","Butomus umbellatus",13.000688,55.924669,"gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska förening","1436433565",NA,"HUMAN_OBSERVATION",2000,8,6,"2000-08-06T00:00:00","WGS84",NA
"102","Butomus umbellatus",17.656028,59.787634,"cdround,gass84","SWE",NA,"PRESENT",25,"ArtDatabanken","2454484273",NA,"HUMAN_OBSERVATION",2000,8,15,"2000-08-15T00:00:00","WGS84",NA
"103","Butomus umbellatus",17.631423,59.862985,"gass84","SWE",NA,"PRESENT",50,"ArtDatabanken","2454588236",NA,"HUMAN_OBSERVATION",2000,8,22,"2000-08-22T00:00:00","WGS84",NA
"104","Butomus umbellatus",9.03758,55.98549,"","DNK",NA,"PRESENT",70.86,"DMP","2885467502",NA,"HUMAN_OBSERVATION",2000,8,16,"2000-08-16T00:00:00","WGS84",NA
"105","Butomus umbellatus",9.11963,55.96369,"","DNK",NA,"PRESENT",62.13,"DMP","2890302419",NA,"HUMAN_OBSERVATION",2000,8,12,"2000-08-12T00:00:00","WGS84",NA
"106","Butomus umbellatus",11.875917,57.814058,"cdround,gass84","SWE",NA,"PRESENT",100,"Föreningen Bohusläns Flora","3050041236",NA,"HUMAN_OBSERVATION",2000,8,10,"2000-08-10T00:00:00","WGS84",NA
"107","Butomus umbellatus",-7.684949,54.420666,"fpwktinv","GBR",NA,"PRESENT",707.1,"CEDaR","3054599283",NA,"HUMAN_OBSERVATION",2000,8,24,"2000-08-24T00:00:00","WGS84",NA
"108","Butomus umbellatus",6.028513,52.58853,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","699693946",NA,"HUMAN_OBSERVATION",2000,9,18,"2000-09-18T00:00:00","WGS84",NA
"109","Butomus umbellatus",6.846051,52.275863,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA","700503290",NA,"HUMAN_OBSERVATION",2000,9,20,"2000-09-20T00:00:00","WGS84",NA
"110","Butomus umbellatus",6.165,50.851223,"cdround,gass84,colmano,inmano","DEU",NA,"PRESENT",250,"naturgucker","932720755",NA,"HUMAN_OBSERVATION",2000,9,10,"2000-09-10T00:00:00","WGS84",NA
"111","Butomus umbellatus",12.884078,56.027987,"gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska förening","1434471726",NA,"HUMAN_OBSERVATION",2000,9,9,"2000-09-09T00:00:00","WGS84",NA
"112","Butomus umbellatus",12.766956,56.150057,"cdround,gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska förening","1436135017",NA,"HUMAN_OBSERVATION",2000,9,1,"2000-09-01T00:00:00","WGS84",NA
"113","Butomus umbellatus",12.20934,55.7119,"","DNK",NA,"PRESENT",26.85,"DMP","2886126509",NA,"HUMAN_OBSERVATION",2000,9,5,"2000-09-05T00:00:00","WGS84",NA
"114","Butomus umbellatus",-7.731222,54.411795,"fpwktinv","GBR",NA,"PRESENT",707.1,"CEDaR","3054404315",NA,"HUMAN_OBSERVATION",2000,10,3,"2000-10-03T00:00:00","WGS84",NA
"115","Butomus umbellatus",12.397209,58.610378,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken","853127952",NA,"HUMAN_OBSERVATION",2000,12,31,"2000-01-01T00:00:00","WGS84",NA
"116","Butomus umbellatus",17.718317,60.400151,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken","1801473835",NA,"HUMAN_OBSERVATION",2000,12,31,"2000-01-01T00:00:00","WGS84",NA
"117","Butomus umbellatus",17.981649,59.748741,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken","1801547190",NA,"HUMAN_OBSERVATION",2000,12,31,"2000-01-01T00:00:00","WGS84",NA
"118","Butomus umbellatus",17.452622,59.844416,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken","1801547215",NA,"HUMAN_OBSERVATION",2000,12,31,"2000-01-01T00:00:00","WGS84",NA
"119","Butomus umbellatus",17.6182,59.870967,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken","1801547258",NA,"HUMAN_OBSERVATION",2000,12,31,"2000-01-01T00:00:00","WGS84",NA
"120","Butomus umbellatus",18.439718,59.893919,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken","1833636250",NA,"HUMAN_OBSERVATION",2000,12,31,"2000-01-01T00:00:00","WGS84",NA
"121","Butomus umbellatus",18.385181,60.112319,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken","1836292019",NA,"HUMAN_OBSERVATION",2000,12,31,"2000-01-01T00:00:00","WGS84",NA
